chr,x0,x1
chr5,1253464,1254902
chr5,1255065,1255920
chr5,1258374,1259025
chr5,1260281,1261040
chr5,1264213,1265073
chr5,1266197,1266917
chr5,1268311,1269024
chr5,1270914,1271625
chr5,1271986,1272667
chr5,1278445,1280767
chr5,1282252,1283093
chr5,1293162,1296009
chr5,1348436,1349083
chr5,2394542,2395215
chr5,2732587,2733211
chr5,2879053,2879748
chr5,3285144,3285858
chr5,4063754,4064423
chr5,4660576,4661208
chr5,5621202,5621824
chr5,5760139,5760893
chr5,6019998,6020689
chr5,6256338,6256975
chr5,6748146,6748832
chr5,7851929,7852610
chr5,8320654,8321261
chr5,9268910,9269519
chr5,10034852,10035515
chr5,10876799,10877521
chr5,11584008,11584591
chr5,13694828,13695463
chr5,13887823,13888444
chr5,15560514,15561166
chr5,16656418,16657044
chr5,18980846,18981520
chr5,19807347,19807943
chr5,21120914,21121635
chr5,21206290,21206881
chr5,23303440,23305517
chr5,25402631,25403198
chr5,27803274,27803857
chr5,30940957,30941491
chr5,31352890,31353541
chr5,31646159,31646790
chr5,31940141,31940753
chr5,33298716,33299289
chr5,33996949,33997860
chr5,34865193,34865857
chr5,34929765,34930368
chr5,34933687,34934304
chr5,34935453,34936655
chr5,34937128,34937982
chr5,34938577,34939382
chr5,34940879,34941531
chr5,34944703,34945389
chr5,34945589,34946152
chr5,34949286,34950746
chr5,34953674,34955140
chr5,37695412,37696048
chr5,38667388,38668013
chr5,40232986,40233630
chr5,40929273,40929956
chr5,43369622,43370222
chr5,50162742,50163422
chr5,52022414,52023020
chr5,52848278,52848882
chr5,53965386,53966016
chr5,56706544,56707167
chr5,59208492,59209121
chr5,61784059,61784720
chr5,63098329,63098961
chr5,64581757,64582368
chr5,65177645,65178239
chr5,65805586,65806186
chr5,66513034,66513601
chr5,68085211,68085795
chr5,70885196,70885827
chr5,72448486,72449083
chr5,73112054,73112694
chr5,73423370,73424049
chr5,75181548,75182112
chr5,75842052,75842656
chr5,77786437,77787090
chr5,77915976,77916608
chr5,79171868,79172450
chr5,79372087,79372697
chr5,81034268,81034904
chr5,82263600,82264233
chr5,88004305,88004937
chr5,88373753,88374353
chr5,90939401,90940076
chr5,92154201,92154901
chr5,93018344,93018872
chr5,93767161,93767807
chr5,96238082,96238719
chr5,97738691,97739349
chr5,98169060,98169660
chr5,99152359,99152992
chr5,100611719,100612364
chr5,102852502,102853150
chr5,104197917,104198613
chr5,106848735,106849420
chr5,107060519,107062994
chr5,107180849,107181503
chr5,108837908,108838529
chr5,112227229,112228935
chr5,112373410,112373991
chr5,114133004,114133610
chr5,114749163,114749845
chr5,116213897,116214493
chr5,117496109,117496775
chr5,118024512,118025114
chr5,122076569,122077150
chr5,124478087,124478795
chr5,125471041,125471699
chr5,126614271,126614908
chr5,131569283,131569972
chr5,132885478,132886044
chr5,133163487,133164148
chr5,133324546,133325148
chr5,133493135,133494573
chr5,133496367,133497115
chr5,133502588,133503255
chr5,133506380,133506986
chr5,133509132,133509976
chr5,135411894,135412481
chr5,136571064,136571772
chr5,136820396,136820863
chr5,139975157,139975799
chr5,140528388,140529068
chr5,141586004,141586614
chr5,143076187,143076775
chr5,144492628,144493217
chr5,146689500,146690119
chr5,148635766,148636443
chr5,148876025,148876782
chr5,148880422,148881051
chr5,148884653,148885476
chr5,148886283,148887023
chr5,148889204,148889821
chr5,148891046,148891712
chr5,148892342,148893047
chr5,148897046,148897727
chr5,148899526,148900234
chr5,148904306,148905007
chr5,148908917,148909604
chr5,148928774,148930899
chr5,150426575,150427132
chr5,151049024,151049690
chr5,153036881,153037574
chr5,154887830,154888428
chr5,156697348,156697992
chr5,158469775,158470391
chr5,159124303,159124835
chr5,160220252,160220906
chr5,162600617,162601202
chr5,163958215,163958940
chr5,165260669,165261274
chr5,166743434,166744025
chr5,167540850,167541460
chr5,168243339,168244001
chr5,169075309,169075879
chr5,169613652,169614272
chr5,169892603,169893115
chr5,170834376,170835088
chr5,170837253,170837814
chr5,171125191,171125906
chr5,171786850,171787535
chr5,173021944,173022528
chr5,174778302,174779015
chr5,174893266,174893816
chr5,175734837,175736205
chr5,176691658,176691981
chr5,176872136,176872844
chr5,176938467,176944271
chr5,177576421,177577107
chr5,177577496,177578279
chr5,177580222,177581171
chr5,177857637,177858214
chr5,179130832,179131446
chr5,179670195,179670850
