chr,x0,x1
chr16,3777483,3780170
chr16,3780926,3782392
chr16,3785738,3787156
chr16,3788283,3789008
chr16,3789295,3790852
chr16,3794586,3795645
chr16,3799389,3799920
chr16,3801475,3802046
chr16,3807010,3808289
chr16,3808584,3809276
chr16,3817436,3818177
chr16,3818900,3819638
chr16,3820303,3821237
chr16,3823511,3824930
chr16,3827302,3829074
chr16,3830376,3831598
chr16,3832421,3833142
chr16,3841648,3842419
chr16,3843137,3843860
chr16,3860301,3861008
chr16,3900028,3901271
chr16,3929530,3930168
chr16,5605826,5606532
chr16,8987560,8989838
chr16,8990531,8991262
chr16,8991961,8993970
chr16,8994112,8995382
chr16,8995621,8996637
chr16,8996812,8997542
chr16,8997918,8999496
chr16,8999951,9000725
chr16,9001831,9002622
chr16,9004367,9004980
chr16,9008812,9009696
chr16,9010065,9011296
chr16,9012621,9013258
chr16,9013919,9015467
chr16,9016836,9017503
chr16,9023063,9023713
chr16,9023846,9024570
chr16,9030191,9030733
chr16,9056063,9056660
chr16,9250393,9250891
chr16,14530309,14530923
chr16,14540491,14541189
chr16,14554739,14555983
chr16,14576226,14576921
chr16,14644140,14644809
chr16,14645224,14646252
chr16,14647665,14648317
chr16,14649236,14649861
chr16,14674430,14675111
chr16,14675743,14676433
chr16,14677901,14678883
chr16,14679853,14680533
chr16,14681636,14682268
chr16,14686892,14687465
chr16,14693463,14694079
chr16,14697655,14698345
chr16,14700050,14700688
chr16,14701846,14702454
chr16,14702592,14703294
chr16,14704205,14704941
chr16,14711176,14711798
chr16,14720634,14721544
chr16,14721739,14722376
chr16,14723193,14724369
chr16,28070908,28071008
chr16,30711825,30712441
chr16,30715157,30715885
chr16,30718254,30719344
chr16,30720563,30721658
chr16,30721761,30725294
chr16,30727139,30728091
chr16,30731222,30736643
chr16,30739997,30741146
chr16,30744296,30746203
chr16,30747290,30751328
chr16,32367894,32368755
chr16,32369121,32370178
chr16,32374570,32375364
chr16,33365162,33365954
chr16,33366328,33367379
chr16,33371225,33372058
chr16,33372323,33373814
chr16,46391028,46392263
chr16,46395124,46395488
chr16,46403574,46403827
chr16,46405072,46405207
chr16,46405308,46405409
chr16,46406256,46406397
chr16,46406893,46407015
chr16,46408297,46408518
chr16,51098161,51098634
chr16,67644455,67646336
chr16,67650363,67651048
chr16,67654331,67655768
chr16,67660155,67660875
chr16,67662005,67662706
chr16,67663038,67663709
chr16,67670312,67671009
chr16,67671352,67672035
chr16,67691268,67694679
chr16,80106054,80106670
