chr,x0,x1
chr12,394261,395658
chr12,401608,402656
chr12,404321,405251
chr12,405797,406728
chr12,415730,417479
chr12,418552,419406
chr12,419667,420559
chr12,421746,422741
chr12,426788,427942
chr12,429725,430646
chr12,431176,433236
chr12,437585,438443
chr12,440528,441477
chr12,442263,443825
chr12,459402,460322
chr12,460994,461812
chr12,462855,463691
chr12,463936,464829
chr12,465275,466012
chr12,471755,472625
chr12,474670,475670
chr12,492802,493649
chr12,494628,495510
chr12,496191,496688
chr12,496949,498556
chr12,887954,888576
chr12,1586561,1586755
chr12,2399672,2399812
chr12,2704818,2705062
chr12,2797701,2797889
chr12,2890879,2891442
chr12,3496201,3496379
chr12,6697307,6697664
chr12,6952075,6952430
chr12,7061078,7061344
chr12,9848482,9849072
chr12,11802776,11803426
chr12,11905021,11905894
chr12,11991697,11992633
chr12,11993056,11993744
chr12,12006021,12006847
chr12,12021984,12023245
chr12,12037002,12037868
chr12,12038476,12039291
chr12,12043550,12044810
chr12,12307945,12308616
chr12,12966748,12967462
chr12,17141897,17143102
chr12,22185733,22185862
chr12,22811476,22812443
chr12,23768957,23769787
chr12,25362461,25363166
chr12,25368041,25368867
chr12,25378229,25379069
chr12,25379786,25380712
chr12,25387861,25388430
chr12,25397824,25398671
chr12,26171036,26171975
chr12,27976690,27976873
chr12,33174350,33174515
chr12,38599745,38601404
chr12,43954764,43955281
chr12,46653882,46654093
chr12,47760783,47761598
chr12,49415277,49416948
chr12,49418000,49419052
chr12,49419659,49423528
chr12,49423743,49429063
chr12,49430619,49439069
chr12,49439352,49440864
chr12,49441419,49449434
chr12,50023959,50024757
chr12,50024866,50031925
chr12,50035340,50038309
chr12,50339981,50340148
chr12,53183440,53183713
chr12,53858387,53858676
chr12,54685770,54687465
chr12,54688475,54689408
chr12,55978182,55978833
chr12,56421440,56421857
chr12,56428747,56429353
chr12,57484916,57485185
chr12,57496237,57496496
chr12,66430803,66431369
chr12,66451321,66451515
chr12,66610683,66611303
chr12,69201809,69203385
chr12,69207026,69207748
chr12,69208050,69208755
chr12,69210307,69211073
chr12,69213752,69214492
chr12,69217834,69218770
chr12,69222169,69223120
chr12,69229217,69230803
chr12,69232675,69233908
chr12,76358298,76359151
chr12,76509285,76510034
chr12,77053935,77054572
chr12,80254593,80254694
chr12,92562029,92562524
chr12,94914678,94915299
chr12,100972267,100974208
chr12,103298183,103298836
chr12,111471867,111472124
chr12,111758201,111758883
chr12,111759959,111760579
chr12,111776017,111776449
chr12,111779592,111780045
chr12,111855621,111856953
chr12,111872413,111873141
chr12,111882020,111883138
chr12,111884067,111886411
chr12,112856671,112857165
chr12,112883763,112884529
chr12,112887773,112888644
chr12,112890659,112891512
chr12,112892037,112892804
chr12,112893389,112894228
chr12,112910378,112911323
chr12,112915078,112916147
chr12,112919569,112920348
chr12,112923929,112924927
chr12,112925845,112927379
chr12,112939587,112940408
chr12,112942162,112942898
chr12,114202153,114202409
chr12,114665186,114665361
chr12,117193192,117194070
chr12,118034447,118035231
chr12,119669717,119669926
chr12,121031610,121032545
chr12,121583930,121584084
chr12,121867533,121868552
chr12,121877396,121879424
chr12,121879602,121883612
chr12,121890485,121891492
chr12,121931924,121932785
chr12,121947076,121948248
chr12,121950611,121951652
chr12,121953880,121954909
chr12,121958360,121959410
chr12,121962029,121962883
chr12,121970224,121971303
chr12,121972030,121972812
chr12,121986315,121987898
chr12,122012065,122012951
chr12,122013334,122014074
chr12,122016325,122019122
chr12,122849111,122849640
chr12,125886007,125886240
chr12,126345620,126345764
chr12,130635894,130636017
