chr,x0,x1
chr19,1861936,1862090
chr19,5297177,5297398
chr19,14217657,14217825
chr19,14218150,14218272
chr19,14218759,14218942
chr19,14223035,14223147
chr19,14228304,14228414
chr19,14626614,14626994
chr19,14627127,14627870
chr19,14628850,14629020
chr19,15355085,15355423
chr19,15355508,15355586
chr19,15359915,15360113
chr19,15364796,15365085
chr19,15365937,15366150
chr19,34301926,34302090
chr19,34890185,34890356
chr19,34890449,34890700
chr19,34890795,34891225
chr19,36066537,36066650
chr19,39559719,39559899
chr19,42798150,42798171
chr19,42798420,42798624
chr19,42798742,42799563
chr19,42799906,42800075
chr19,45971125,45971981
chr19,45973515,45974194
chr19,45974445,45974500
chr19,59062960,59063153
chr19,59063219,59063692
