chr,x0,x1
chr6,1135699,1136282
chr6,7339494,7339676
chr6,7516682,7518279
chr6,10214342,10214707
chr6,10575297,10575514
chr6,19143875,19144019
chr6,25559534,25560257
chr6,33176243,33176973
chr6,33177097,33178187
chr6,33178676,33180457
chr6,45390446,45390879
chr6,54635214,54636001
chr6,55804510,55804676
chr6,58776401,58779351
chr6,70415163,70415299
chr6,79424108,79424784
chr6,100023689,100023885
chr6,109981787,109982489
chr6,123180605,123181294
chr6,131790092,131790373
chr6,132840172,132840619
chr6,138026557,138028524
chr6,158658127,158659536
chr6,158662799,158663765
chr6,159947193,159947796
chr6,165045044,165045611
