chr,x0,x1
chr6,33378710,33378852
chr6,33378905,33379003
chr6,33379928,33380098
chr6,38555327,38555418
chr6,38555655,38555718
chr6,38555887,38555965
chr6,41658616,41659086
chr6,41700376,41700675
chr6,41702739,41702904
chr6,41703077,41703199
chr6,41703873,41703944
chr6,117586953,117587122
chr6,117589332,117589479
chr6,117589612,117589847
chr6,117591694,117591922
chr6,117592104,117592389
chr6,117593604,117593965
chr6,117639374,117639543
chr6,117641021,117641317
chr6,117642412,117642664
chr6,117645485,117645788
chr6,117647377,117647685
chr6,117650482,117650780
chr6,117658442,117658611
chr6,135513635,135513808
chr6,135514966,135515041
chr6,135515562,135515749
chr6,135516876,135516947
chr6,135517089,135517237
chr6,135518418,135518640
chr6,135520036,135520309
chr6,135521213,135521500
chr6,135522839,135523009
chr6,135524344,135524635
chr6,135538989,135539284
chr6,144508041,144508181
chr6,152697609,152697837
chr6,152697901,152698061
chr6,152702135,152702306
chr6,163836209,163836377
chr6,163876299,163876463
chr6,163899800,163899939
chr6,163955852,163956355
chr6,163982860,163983293
chr6,163984442,163985075
chr6,163985686,163985942
chr6,163986964,163987108
chr6,163987740,163987837
chr6,163991714,163992035
