chr,x0,x1
chr6,142589,143444
chr6,144691,144809
chr6,417481,417984
chr6,1440266,1440710
chr6,1610932,1611244
chr6,2038784,2039364
chr6,2608677,2609296
chr6,4463845,4464400
chr6,5591550,5592191
chr6,6641273,6641830
chr6,7204436,7205060
chr6,7516716,7518256
chr6,8001043,8001548
chr6,8899079,8899510
chr6,9727574,9727820
chr6,10214424,10214660
chr6,10388635,10389280
chr6,10575308,10575516
chr6,10857697,10857888
chr6,11103696,11103996
chr6,12794724,12795300
chr6,14105177,14105847
chr6,15035168,15035711
chr6,16032207,16032715
chr6,17019250,17019673
chr6,17878935,17879443
chr6,18930301,18930821
chr6,19143870,19144067
chr6,19278211,19278411
chr6,19837952,19839100
chr6,19875532,19876158
chr6,20109378,20109986
chr6,20970772,20971220
chr6,21293403,21293643
chr6,21994651,21994948
chr6,22981229,22981334
chr6,23002079,23002612
chr6,24692805,24693317
chr6,25559629,25560165
chr6,25749408,25749710
chr6,25885250,25885823
chr6,26020721,26020961
chr6,26031632,26032480
chr6,26045442,26046292
chr6,26087474,26087903
chr6,26090815,26092017
chr6,26092565,26093727
chr6,26094152,26094916
chr6,26197035,26197483
chr6,26225368,26225782
chr6,26250361,26250645
chr6,26271094,26271565
chr6,26321898,26322674
chr6,26738848,26739006
chr6,26763045,26763242
chr6,27777822,27778240
chr6,27839667,27840151
chr6,27858192,27858390
chr6,29178286,29178789
chr6,29519601,29520195
chr6,29898071,29898273
chr6,31208769,31209228
chr6,31243491,31246737
chr6,31285858,31286232
chr6,32650505,32650823
chr6,32737742,32738384
chr6,33286244,33289896
chr6,33290430,33290993
chr6,33378919,33380270
chr6,33599340,33599452
chr6,33794837,33795444
chr6,35423330,35424354
chr6,35425134,35426495
chr6,35426864,35427794
chr6,35428051,35428705
chr6,35430289,35430965
chr6,35433736,35434404
chr6,35713146,35713721
chr6,36645354,36646002
chr6,36651597,36652589
chr6,36653284,36653808
chr6,37137886,37139517
chr6,37140483,37141262
chr6,37141440,37142152
chr6,37321810,37322151
chr6,37326675,37327314
chr6,37327884,37328581
chr6,37328830,37329411
chr6,37335916,37337182
chr6,37339094,37339581
chr6,37342156,37342693
chr6,37344425,37344943
chr6,37348707,37349365
chr6,37358269,37358908
chr6,37571870,37572356
chr6,38399551,38400273
chr6,39702043,39702593
chr6,40426965,40427623
chr6,41198731,41198866
chr6,41450286,41450549
chr6,41619601,41620117
chr6,41634475,41635528
chr6,41653848,41654048
chr6,41903452,41905437
chr6,41907904,41909535
chr6,42701820,42702138
chr6,42862104,42862372
chr6,42871072,42871354
chr6,43207615,43207825
chr6,43396483,43397149
chr6,43549656,43551203
chr6,43554724,43555508
chr6,43565104,43565923
chr6,43568373,43569171
chr6,43571248,43573401
chr6,43577950,43578809
chr6,43581071,43582611
chr6,43738379,43739358
chr6,43741792,43742406
chr6,43744894,43745672
chr6,43745877,43746979
chr6,43748200,43748841
chr6,43749368,43750114
chr6,43751931,43752651
chr6,44110646,44110814
chr6,44226623,44227298
chr6,44227503,44228588
chr6,44229070,44230691
chr6,44232541,44233796
chr6,44645463,44646057
chr6,45390572,45390717
chr6,46142181,46142711
chr6,48148021,48148653
chr6,49653925,49654315
chr6,50645873,50646442
chr6,51719000,51719261
chr6,51891306,51891858
chr6,54480217,54480401
chr6,54587764,54588399
chr6,54635325,54635932
chr6,54873474,54873640
chr6,55804508,55804677
chr6,55804957,55805508
chr6,55927719,55928247
chr6,57979794,57980181
chr6,58584988,58585556
chr6,58776201,58779587
chr6,61913381,61913551
chr6,62539436,62540058
chr6,63421782,63422222
chr6,63548248,63548451
chr6,64192844,64193416
chr6,65487732,65488308
chr6,65524786,65525407
chr6,67900384,67900939
chr6,69575544,69576071
chr6,69737072,69737275
chr6,70389293,70389956
chr6,70415118,70416048
chr6,70715322,70715594
chr6,71556193,71556871
chr6,73649081,73649746
chr6,74402896,74403023
chr6,74619356,74619503
chr6,75336610,75336935
chr6,76191798,76192335
chr6,76295991,76296314
chr6,77584728,77585332
chr6,79424199,79424713
chr6,79658880,79659435
chr6,79970915,79971111
chr6,82303959,82304468
chr6,83152428,83152970
chr6,85139218,85140636
chr6,85303904,85304386
chr6,87348909,87349330
chr6,87350366,87350505
chr6,87984122,87984673
chr6,88893212,88893786
chr6,91654770,91655483
chr6,92334769,92335327
chr6,92525494,92526192
chr6,93555488,93556082
chr6,94302712,94303371
chr6,95066707,95067283
chr6,98476465,98476866
chr6,99468615,99469264
chr6,99651549,99651742
chr6,100023638,100023903
chr6,100498533,100499195
chr6,100592726,100593298
chr6,103286158,103286686
chr6,104473768,104474021
chr6,106348313,106348840
chr6,106534163,106534688
chr6,106535844,106536535
chr6,106543257,106543872
chr6,106546267,106547674
chr6,106552516,106555565
chr6,107151146,107151796
chr6,109691842,109692497
chr6,109981838,109982407
chr6,110700448,110700654
chr6,110803791,110804183
chr6,111924116,111924737
chr6,113769751,113770327
chr6,116773134,116773464
chr6,117439703,117440218
chr6,117609433,117610190
chr6,117621932,117622567
chr6,117629696,117630338
chr6,117630974,117631663
chr6,117631913,117632499
chr6,117638016,117638746
chr6,117639085,117639685
chr6,117640782,117652640
chr6,117653043,117653169
chr6,117653375,117653785
chr6,117654937,117655105
chr6,117655379,117655793
chr6,117656266,117656576
chr6,117656827,117663032
chr6,117663308,117663883
chr6,117664986,117665643
chr6,117673867,117674578
chr6,117677527,117678281
chr6,117678789,117679349
chr6,117680750,117681807
chr6,117683563,117684251
chr6,117685936,117687689
chr6,117699940,117700554
chr6,117704165,117704958
chr6,117706600,117707256
chr6,117707751,117708439
chr6,117708668,117709454
chr6,117710291,117711242
chr6,117714129,117714701
chr6,117715066,117716145
chr6,117717070,117717673
chr6,117717833,117718537
chr6,117724030,117724693
chr6,117725182,117725856
chr6,117730465,117731088
chr6,117735600,117735762
chr6,117737236,117737688
chr6,117739380,117739937
chr6,117746472,117747040
chr6,118773266,118773917
chr6,118895296,118895426
chr6,118899356,118899537
chr6,120421228,120421411
chr6,120884039,120884289
chr6,120905091,120905203
chr6,121158651,121159271
chr6,123196046,123196638
chr6,125200625,125201297
chr6,126970664,126971201
chr6,127440111,127470241
chr6,127471358,127471985
chr6,127476179,127476739
chr6,127516851,127517451
chr6,127518321,127518922
chr6,127936564,127937093
chr6,129478396,129480505
chr6,129982089,129982491
chr6,130508671,130509221
chr6,131188124,131188589
chr6,131790131,131790371
chr6,132139928,132140505
chr6,132840195,132840599
chr6,134171208,134171728
chr6,134732248,134732530
chr6,134734564,134734892
chr6,134873840,134874103
chr6,135506744,135507411
chr6,135508743,135509290
chr6,135510674,135511695
chr6,135513225,135513910
chr6,135514662,135517389
chr6,135517586,135518703
chr6,135519763,135523200
chr6,135523574,135527129
chr6,135527284,135529245
chr6,135529717,135539417
chr6,135648746,135649288
chr6,137253184,137253816
chr6,137979604,137980290
chr6,138026400,138028560
chr6,138192131,138192883
chr6,138195691,138197590
chr6,138197946,138198694
chr6,138199335,138200737
chr6,138200925,138201690
chr6,138201971,138202694
chr6,139303775,139304340
chr6,141504268,141504466
chr6,141894277,141894786
chr6,143308523,143309201
chr6,144598625,144599246
chr6,146899792,146900316
chr6,147617068,147617580
chr6,147728064,147729543
chr6,147973572,147974064
chr6,150935288,150935851
chr6,152022956,152031781
chr6,152032745,152033049
chr6,152033485,152033652
chr6,152033914,152034304
chr6,152035728,152035932
chr6,152036698,152037053
chr6,152037562,152047540
chr6,152047715,152048351
chr6,152048529,152080241
chr6,152080423,152100271
chr6,152101024,152129654
chr6,152129999,152130602
chr6,152163483,152164157
chr6,152201570,152202149
chr6,152265100,152265876
chr6,152332498,152333191
chr6,152381881,152382573
chr6,152407841,152408410
chr6,152415248,152415978
chr6,152419647,152420313
chr6,152446159,152446744
chr6,153344327,153344812
chr6,153408437,153409004
chr6,153872715,153873256
chr6,154756941,154757561
chr6,155246392,155246954
chr6,155649416,155649943
chr6,156319706,156320133
chr6,156983169,156983352
chr6,157098959,157100874
chr6,157150090,157150809
chr6,157192492,157193049
chr6,157222254,157222908
chr6,157256363,157256928
chr6,157343308,157343927
chr6,157405571,157406286
chr6,157431325,157431964
chr6,157453925,157454596
chr6,157469526,157470320
chr6,157487876,157488605
chr6,157494894,157495473
chr6,157495722,157496364
chr6,157501911,157502501
chr6,157505158,157505857
chr6,157507316,157507953
chr6,157510484,157511604
chr6,157517051,157517706
chr6,157519720,157520278
chr6,157521608,157522830
chr6,157524703,157525461
chr6,157527132,157529261
chr6,158678583,158679124
chr6,159624579,159624839
chr6,159947305,159947672
chr6,160574887,160575557
chr6,161770861,161771515
chr6,161780834,161781496
chr6,161807506,161808153
chr6,161956362,161956912
chr6,161966182,161966705
chr6,161969596,161970272
chr6,161990138,161990689
chr6,162206584,162207191
chr6,162394049,162394694
chr6,162424315,162424842
chr6,162474846,162475447
chr6,162621870,162622524
chr6,162683355,162683973
chr6,162752444,162752994
chr6,162864094,162864719
chr6,163148578,163148757
chr6,163305794,163306358
chr6,163836081,163836553
chr6,163876103,163876668
chr6,163878116,163878715
chr6,163899578,163900134
chr6,163955750,163983376
chr6,163984248,163985018
chr6,163985439,163985993
chr6,163986753,163987255
chr6,163987465,163988088
chr6,163990271,163990719
chr6,163991506,163992042
chr6,165006287,165006770
chr6,165045043,165045550
chr6,166651286,166651857
chr6,167509548,167510210
chr6,168111787,168112268
chr6,169347221,169347787
chr6,169743218,169743778
chr6,170137703,170137916
