chr,x0,x1
chr11,9681817,9682341
chr11,11095852,11096601
chr11,32410312,32410989
chr11,32413272,32414627
chr11,32417507,32418258
chr11,32421173,32421907
chr11,32437798,32438365
chr11,32438810,32439500
chr11,32449182,32450481
chr11,32451901,32452522
chr11,32455182,32457007
chr11,51579543,51579734
chr11,51582840,51582981
chr11,51586784,51587085
chr11,51588837,51589097
chr11,51591035,51591215
chr11,67052524,67052655
chr11,69462668,69463024
chr11,71991101,71991448
chr11,71991616,71992431
chr11,74790146,74790560
chr11,75112658,75112841
chr11,94153083,94153610
chr11,94168707,94169349
chr11,94170091,94170649
chr11,94178699,94179349
chr11,94180140,94180805
chr11,94189186,94189792
chr11,94192259,94193009
chr11,94193813,94194516
chr11,94196963,94197732
chr11,94200704,94201331
chr11,94203317,94204113
chr11,94204450,94205179
chr11,94208460,94209857
chr11,94211608,94212370
chr11,94212525,94213216
chr11,94218811,94219531
chr11,94223704,94224363
chr11,94225550,94226264
chr11,94770529,94771132
chr11,94771392,94771718
chr11,94800176,94801345
chr11,102677534,102677881
chr11,102678127,102678685
chr11,108098051,108098928
chr11,108099675,108100388
chr11,108106127,108106872
chr11,108114433,108115986
chr11,108117436,108118161
chr11,108119419,108120135
chr11,108121176,108122060
chr11,108122274,108123012
chr11,108123259,108123888
chr11,108124296,108125025
chr11,108126682,108127365
chr11,108127899,108128601
chr11,108129426,108130048
chr11,108137617,108138351
chr11,108138877,108139590
chr11,108141518,108142446
chr11,108142931,108143871
chr11,108149966,108150658
chr11,108151480,108152177
chr11,108153164,108153807
chr11,108154663,108155475
chr11,108158040,108158770
chr11,108159415,108160764
chr11,108163036,108164493
chr11,108165349,108166090
chr11,108167726,108168426
chr11,108170137,108170911
chr11,108172050,108172823
chr11,108173280,108174028
chr11,108175122,108175887
chr11,108178293,108178987
chr11,108180632,108181332
chr11,108182854,108183461
chr11,108186193,108187175
chr11,108187802,108188549
chr11,108190392,108191077
chr11,108191751,108192418
chr11,108195762,108197239
chr11,108198055,108198786
chr11,108199451,108200216
chr11,108200687,108201409
chr11,108201892,108203067
chr11,108203219,108203895
chr11,108204314,108204921
chr11,108205404,108206160
chr11,108206318,108206968
chr11,108213684,108214404
chr11,108216206,108216917
chr11,108217678,108218341
chr11,108224179,108224860
chr11,108225262,108225867
chr11,108235539,108236504
chr11,110696970,110697623
chr11,118272125,118272693
chr11,118277449,118278140
chr11,118279432,118280083
chr11,118301441,118302066
chr11,118307274,118307948
chr11,118339257,118339847
chr11,118342212,118342884
chr11,118343067,118344325
chr11,118347293,118347914
chr11,118348437,118349113
chr11,118350483,118351584
chr11,118352094,118353633
chr11,118353965,118356578
chr11,118356850,118364613
chr11,118370264,118370910
chr11,118371497,118372751
chr11,118377952,118378594
chr11,118379594,118380169
chr11,118380427,118381084
chr11,119148191,119149650
chr11,134667255,134667850
