chr,x0,x1
chr7,1530233,1530797
chr7,3220057,3220633
chr7,8424971,8425557
chr7,9015230,9015953
chr7,10875524,10876228
chr7,11751846,11752439
chr7,13009908,13010487
chr7,14591010,14591682
chr7,15047002,15047577
chr7,16060654,16061266
chr7,16692845,16693416
chr7,17171419,17172058
chr7,17527696,17528344
chr7,18233170,18233755
chr7,19004761,19005424
chr7,20042193,20042740
chr7,21091653,21092248
chr7,22151714,22152320
chr7,24421755,24422374
chr7,25435277,25436045
chr7,27087586,27088519
chr7,28478281,28478958
chr7,29276433,29277088
chr7,31473845,31474482
chr7,31813080,31813677
chr7,32243007,32243667
chr7,34230046,34230661
chr7,34540213,34540827
chr7,35406950,35407483
chr7,36268997,36269576
chr7,37377930,37378542
chr7,38853595,38854182
chr7,39661958,39662615
chr7,40826462,40827074
chr7,41067469,41068095
chr7,41974427,41975064
chr7,42690270,42690892
chr7,43371612,43372224
chr7,45629535,45630154
chr7,47092188,47092816
chr7,47093035,47093396
chr7,47249928,47250582
chr7,48743648,48744228
chr7,49761050,49761689
chr7,50358392,50358959
chr7,50366935,50367667
chr7,50435415,50436372
chr7,50436863,50437550
chr7,50443997,50444746
chr7,50449946,50450740
chr7,50454756,50455552
chr7,50459172,50459843
chr7,50467350,50468560
chr7,50544816,50545384
chr7,50709336,50709952
chr7,51169692,51170312
chr7,52518366,52518941
chr7,53416677,53417270
chr7,53854632,53855225
chr7,53967534,53968119
chr7,56978175,56978624
chr7,57099538,57099924
chr7,57316639,57317200
chr7,61968653,61969785
chr7,61970209,61970610
chr7,63004949,63005398
chr7,63126378,63126839
chr7,65888110,65889010
chr7,66115777,66116322
chr7,66453056,66453783
chr7,66455823,66456600
chr7,66457940,66460752
chr7,68002910,68003467
chr7,70132600,70133211
chr7,71299425,71300088
chr7,72299905,72302622
chr7,72304076,72304749
chr7,72306917,72307501
chr7,77544790,77545382
chr7,79699531,79700105
chr7,80864184,80864841
chr7,80971061,80971400
chr7,81877703,81878341
chr7,82856868,82857540
chr7,86880182,86880811
chr7,86983406,86984018
chr7,88441242,88441871
chr7,89843258,89843875
chr7,90820315,90820943
chr7,92730368,92735705
chr7,92760218,92765558
chr7,93224843,93225453
chr7,94484041,94484642
chr7,95618735,95619405
chr7,96539506,96540171
chr7,97981782,97982423
chr7,101459062,101459569
chr7,101460590,101461231
chr7,101559075,101559796
chr7,101671121,101671669
chr7,101713364,101714014
chr7,101740333,101741021
chr7,101747364,101748018
chr7,101754668,101755353
chr7,101758239,101758848
chr7,101801555,101802142
chr7,101813436,101814107
chr7,101821530,101822125
chr7,101832839,101833432
chr7,101836886,101837479
chr7,101838450,101839218
chr7,101839615,101840860
chr7,101841800,101842394
chr7,101842992,101843732
chr7,101844320,101845776
chr7,101847326,101848727
chr7,101870396,101871211
chr7,101877094,101877775
chr7,101882316,101883134
chr7,101891388,101892547
chr7,101916346,101917899
chr7,101918150,101918927
chr7,101920842,101921647
chr7,101922988,101924450
chr7,101924881,101926728
chr7,103374732,103375417
chr7,104305433,104306080
chr7,105519547,105520138
chr7,106336491,106337089
chr7,107490624,107491208
chr7,108660381,108660994
chr7,110073258,110073873
chr7,110659686,110660368
chr7,114955725,114956417
chr7,117588880,117589506
chr7,120661497,120662174
chr7,122096771,122097365
chr7,123244688,123245351
chr7,124462205,124462885
chr7,124463740,124464395
chr7,124464988,124465683
chr7,124466984,124467694
chr7,124469011,124469663
chr7,124474990,124475815
chr7,124480735,124481542
chr7,124482565,124483292
chr7,124486667,124487303
chr7,124491627,124492284
chr7,124492759,124493496
chr7,124498708,124499460
chr7,124503125,124503920
chr7,124510677,124511413
chr7,124531965,124532733
chr7,124536856,124537529
chr7,125279768,125280396
chr7,127189275,127189910
chr7,127903268,127903826
chr7,128619110,128619746
chr7,129944717,129945314
chr7,131095011,131095675
chr7,132263300,132263887
chr7,132735587,132736260
chr7,134351453,134352098
chr7,135482729,135483344
chr7,135938984,135939584
chr7,136732412,136733053
chr7,138496741,138497472
chr7,139591522,139592157
chr7,140452716,140453508
chr7,140453683,140454342
chr7,140476384,140477207
chr7,140477483,140478166
chr7,140481041,140481849
chr7,140963968,140964585
chr7,141419953,141420585
chr7,143081701,143082311
chr7,144441424,144442090
chr7,146353720,146354288
chr7,147185041,147185675
chr7,147638386,147639033
chr7,148504434,148505048
chr7,148505867,148506786
chr7,148507165,148507760
chr7,148508431,148509097
chr7,148510793,148511505
chr7,148511718,148512970
chr7,148513488,148515444
chr7,148515835,148517026
chr7,148523272,148524694
chr7,148525512,148526293
chr7,148526478,148527209
chr7,148529421,148530141
chr7,148533603,148534375
chr7,148543267,148544737
chr7,148964696,148965340
chr7,149900204,149900809
chr7,151209515,151210018
chr7,151463215,151463811
chr7,152849814,152850429
chr7,153462460,153463129
chr7,154186223,154186798
chr7,154975150,154975759
chr7,155672346,155672954
chr7,155990485,155991178
chr7,157112310,157112997
chr7,158213634,158214242
