chr,x0,x1
chr18,108087,108545
chr18,110263,110398
chr18,1127617,1128343
chr18,3406306,3407043
chr18,5170140,5170964
chr18,12039977,12040494
chr18,12718239,12718947
chr18,14152747,14153367
chr18,14156004,14157661
chr18,14377165,14379104
chr18,18512813,18512966
chr18,18517078,18517293
chr18,18518802,18519011
chr18,18699169,18699843
chr18,19756710,19757265
chr18,21289757,21290464
chr18,23785633,23786040
chr18,27490506,27490932
chr18,37394630,37394815
chr18,38235974,38236542
chr18,38247458,38248231
chr18,39369023,39369385
chr18,42531584,42532275
chr18,43140426,43140649
chr18,47289446,47289612
chr18,51705390,51705992
chr18,57473088,57473271
chr18,61082622,61083250
chr18,75431982,75432757
chr18,75449903,75450117
chr18,77894360,77895220
