chr,x0,x1
chr3,961416,962104
chr3,1947223,1947572
chr3,5516987,5517137
chr3,17076938,17077623
chr3,32071665,32071797
chr3,37626702,37627497
chr3,37789462,37789794
chr3,38182342,38183058
chr3,47058302,47059567
chr3,47060919,47061607
chr3,47078812,47079543
chr3,47083784,47084427
chr3,47087747,47088402
chr3,47098048,47099235
chr3,47103427,47104040
chr3,47105720,47106338
chr3,47108212,47108938
chr3,47124904,47126131
chr3,47127439,47128096
chr3,47129317,47130008
chr3,47139180,47139842
chr3,47142687,47143289
chr3,47144540,47145191
chr3,47147174,47147921
chr3,47155105,47155750
chr3,47157818,47158545
chr3,47161009,47166309
chr3,47167835,47168390
chr3,47205034,47205729
chr3,72427266,72428873
chr3,72495429,72496291
chr3,89905610,89905874
chr3,106823583,106824772
chr3,106824915,106826162
chr3,128198036,128203228
chr3,128204286,128207750
chr3,129150051,129150734
chr3,129150997,129153253
chr3,129155010,129157051
chr3,129158258,129159079
chr3,136739069,136739718
chr3,145542262,145542609
chr3,146994433,146994738
chr3,147308755,147308860
chr3,151899340,151900119
chr3,155829456,155829916
chr3,155830039,155832200
chr3,169482124,169483136
chr3,186032568,186033316
chr3,196625609,196625817
