chr,x0,x1
chr17,1553877,1555300
chr17,1556602,1557491
chr17,1558498,1559011
chr17,1559463,1560297
chr17,1561238,1565724
chr17,1576113,1577346
chr17,1577552,1581233
chr17,1581582,1583287
chr17,1583768,1585841
chr17,1586604,1587214
chr17,1587675,1588014
chr17,3568294,3568882
chr17,4172619,4173287
chr17,4175601,4176012
chr17,5706295,5706947
chr17,5909224,5909911
chr17,5928092,5928682
chr17,5955478,5956025
chr17,6046625,6047203
chr17,6062645,6063331
chr17,6347776,6348414
chr17,6368636,6369217
chr17,6652913,6653403
chr17,7021161,7021744
chr17,7282779,7283460
chr17,7283700,7284431
chr17,7569326,7570580
chr17,7571111,7571721
chr17,7572622,7573268
chr17,7573594,7574335
chr17,7576299,7578808
chr17,7579006,7580170
chr17,7591633,7593291
chr17,7603757,7607016
chr17,7748519,7753855
chr17,7753977,7757116
chr17,7930439,7931061
chr17,7931804,7932463
chr17,7939082,7939568
chr17,8042018,8042694
chr17,8102416,8102766
chr17,8131167,8136619
chr17,8137533,8139890
chr17,8140339,8142229
chr17,8146015,8146746
chr17,8151038,8151604
chr17,8393605,8394005
chr17,8396038,8396302
chr17,8409609,8409739
chr17,8445392,8445648
chr17,10318496,10318778
chr17,10366757,10367021
chr17,10417042,10417292
chr17,10446906,10447236
chr17,10551754,10552044
chr17,11694438,11694953
chr17,19861119,19861814
chr17,20136864,20137193
chr17,20851406,20852036
chr17,21407677,21408241
chr17,22253090,22253336
chr17,26794602,26795674
chr17,27047522,27048090
chr17,28043361,28043847
chr17,29058719,29059540
chr17,29061623,29062393
chr17,29070080,29070670
chr17,29086303,29086792
chr17,29093272,29093894
chr17,29095577,29096343
chr17,29096627,29097263
chr17,29102988,29103703
chr17,29422128,29422781
chr17,29482709,29483463
chr17,29485715,29486418
chr17,29489924,29490673
chr17,29496619,29497321
chr17,29508163,29509111
chr17,29509213,29510005
chr17,29527130,29528795
chr17,29532975,29533696
chr17,29541189,29541866
chr17,29545746,29546437
chr17,29548548,29549212
chr17,29550180,29550893
chr17,29551737,29552619
chr17,29553153,29554957
chr17,29555691,29558227
chr17,29558846,29560545
chr17,29562294,29563308
chr17,29575723,29576446
chr17,29579690,29580294
chr17,29584390,29586452
chr17,29587094,29587844
chr17,29588324,29589221
chr17,29591912,29592633
chr17,29626253,29626871
chr17,29652548,29653541
chr17,29654229,29655137
chr17,29657031,29657765
chr17,29661411,29662292
chr17,29663011,29666115
chr17,29667143,29667952
chr17,29669720,29670435
chr17,29675875,29676626
chr17,29676912,29677631
chr17,29678935,29679720
chr17,29683149,29684706
chr17,29685214,29686309
chr17,29687199,29688000
chr17,29693986,29694567
chr17,29700607,29701440
chr17,29705623,29706234
chr17,30264110,30264933
chr17,30267017,30267808
chr17,30274374,30274990
chr17,30292935,30293480
chr17,30299916,30300536
chr17,30302189,30302972
chr17,30303242,30303916
chr17,30309685,30310413
chr17,30315064,30315768
chr17,30320020,30322022
chr17,30322291,30323015
chr17,30323551,30324109
chr17,30325392,30326283
chr17,37921954,37922346
chr17,38595734,38596308
chr17,40359280,40360010
chr17,40361880,40362618
chr17,40459587,40459756
chr17,40474049,40475450
chr17,40854131,40855273
chr17,40855432,40856118
chr17,40856361,40857528
chr17,40857776,40858495
chr17,40859688,40860359
chr17,40860592,40861223
chr17,40861484,40862260
chr17,40863959,40864807
chr17,40864984,40865648
chr17,40869677,40871514
chr17,40871927,40872740
chr17,40874535,40875272
chr17,40875975,40876749
chr17,40879366,40880044
chr17,40880562,40881264
chr17,41197337,41198117
chr17,41199358,41200031
chr17,41200807,41201514
chr17,41201814,41202406
chr17,41202815,41203407
chr17,41208758,41209435
chr17,41215107,41216233
chr17,41219376,41219934
chr17,41222606,41223585
chr17,41226048,41226847
chr17,41228139,41228906
chr17,41231050,41231798
chr17,41234072,41234917
chr17,41242638,41247108
chr17,41247560,41248240
chr17,41249007,41249534
chr17,41251532,41252232
chr17,41255912,41257241
chr17,41258161,41258845
chr17,41267477,41268080
chr17,41275683,41276399
chr17,41276854,41277578
chr17,41321427,41321913
chr17,43131173,43131848
chr17,44798696,44799811
chr17,49715854,49716542
chr17,54445205,54445804
chr17,56408312,56408942
chr17,58677440,58678549
chr17,58700549,58701331
chr17,58710921,58711642
chr17,58724965,58725680
chr17,58733670,58734599
chr17,58740050,58741273
chr17,59147052,59147640
chr17,59760471,59761789
chr17,59762893,59763801
chr17,59770517,59771143
chr17,59792978,59793642
chr17,59816220,59817075
chr17,59819998,59820834
chr17,59821468,59822217
chr17,59853485,59854308
chr17,59857302,59858654
chr17,59861380,59862064
chr17,59870712,59871358
chr17,59876131,59876894
chr17,59878251,59879130
chr17,59885508,59886386
chr17,59924155,59924854
chr17,59926178,59926907
chr17,59934055,59934864
chr17,59936858,59937540
chr17,59938494,59939166
chr17,61908192,61908919
chr17,63640260,63640851
chr17,67043896,67044073
chr17,73264354,73264496
chr17,73980654,73981282
chr17,73981933,73982675
chr17,73987212,73988010
chr17,73995884,73996703
chr17,74731985,74733433
chr17,77789789,77790491
chr17,79573815,79574424
chr17,79588893,79589575
chr17,81187506,81188130
