chr,x0,x1
chr15,20488350,20491051
chr15,20494769,20495940
chr15,20496068,20497166
chr15,21121756,21122445
chr15,21125398,21126219
chr15,21126812,21127548
chr15,21128190,21130105
chr15,21131388,21132447
chr15,21133880,21135755
chr15,21136237,21138818
chr15,21139531,21141282
chr15,22132828,22133611
chr15,22136610,22137423
chr15,22137918,22138720
chr15,22139370,22141291
chr15,22142556,22143571
chr15,22145052,22146929
chr15,22147412,22149987
chr15,22150683,22152496
chr15,23631071,23631756
chr15,24469029,24469819
chr15,24571309,24572305
chr15,24778827,24779735
chr15,31378327,31378583
chr15,34633801,34634732
chr15,34634902,34635585
chr15,35384446,35385740
chr15,37108996,37110538
chr15,41219734,41219906
chr15,41231297,41231419
chr15,42172775,42172887
chr15,45003386,45004136
chr15,45007287,45008950
chr15,47873144,47873866
chr15,53616536,53617281
chr15,55210315,55211095
chr15,59161678,59162237
chr15,59523651,59524253
chr15,59693302,59693735
chr15,59844954,59845450
chr15,61253790,61254046
chr15,62374413,62374910
chr15,63168115,63168541
chr15,63921917,63922084
chr15,64923443,64923811
chr15,68502232,68502386
chr15,70479523,70479725
chr15,72426858,72427266
chr15,72932479,72932817
chr15,73191513,73192001
chr15,73453895,73454372
chr15,74389119,74389392
chr15,74590147,74590378
chr15,77910819,77910998
chr15,78233435,78233730
chr15,79155648,79156353
chr15,79254169,79254937
chr15,79263853,79264647
chr15,79265328,79266117
chr15,79272605,79273371
chr15,79277039,79277845
chr15,79282168,79282998
chr15,79283730,79284446
chr15,79287793,79288437
chr15,79290132,79291517
chr15,79291747,79292604
chr15,79293787,79294333
chr15,79295859,79296797
chr15,79298230,79299089
chr15,79304504,79305230
chr15,79307321,79308100
chr15,79309790,79310597
chr15,79312017,79312822
chr15,79317312,79318104
chr15,79319767,79320551
chr15,79323501,79324024
chr15,79324188,79324975
chr15,79327178,79327882
chr15,79338789,79339633
chr15,79341528,79342264
chr15,79350346,79351158
chr15,79356388,79357241
chr15,79382464,79383110
chr15,81969689,81969971
chr15,85148578,85148720
chr15,90548536,90548673
chr15,90627134,90629070
chr15,90629907,90632384
chr15,90633323,90635427
chr15,90645140,90646066
chr15,91307029,91307767
chr15,92829604,92830137
chr15,93444116,93444899
chr15,93447790,93448605
chr15,93467230,93468090
chr15,93470120,93470938
chr15,93471889,93472683
chr15,93480416,93481230
chr15,93482435,93483320
chr15,93484724,93485534
chr15,93485753,93486600
chr15,93487277,93488114
chr15,93488750,93489763
chr15,93491821,93492644
chr15,93496251,93497132
chr15,93498318,93499100
chr15,93499363,93500209
chr15,93510276,93511036
chr15,93514663,93515937
chr15,93516064,93516316
chr15,93517751,93518571
chr15,93521093,93522853
chr15,93523691,93525058
chr15,93527225,93528084
chr15,93528392,93529261
chr15,93532688,93533384
chr15,93534375,93535087
chr15,93535771,93536580
chr15,93539867,93542162
chr15,93543434,93544192
chr15,93544972,93546028
chr15,93547488,93548350
chr15,93552014,93552914
chr15,93555248,93556024
chr15,93557623,93558470
chr15,93562938,93563901
chr15,93567275,93568279
chr15,99192465,99192728
