chr,x0,x1
chr3,12329430,12329529
chr3,12330582,12330641
chr3,12353867,12353962
chr3,12392964,12393134
chr3,12421063,12421442
chr3,12422598,12423001
chr3,12433956,12434153
chr3,12632391,12632607
chr3,12633197,12633431
chr3,12641179,12641432
chr3,12641520,12642084
chr3,12644966,12645048
chr3,12645446,12645991
chr3,12647566,12647964
chr3,12650083,12650963
chr3,12653439,12653572
chr3,12660002,12660217
chr3,53217127,53217232
chr3,53217458,53217607
chr3,53218732,53218928
chr3,100438857,100439085
chr3,100447537,100447828
chr3,100451341,100451748
chr3,100455175,100455679
chr3,100463664,100463977
chr3,100466978,100467297
chr3,119536050,119536174
chr3,128516841,128517007
chr3,128525202,128525581
chr3,128526373,128526525
chr3,128532157,128532469
chr3,185782229,185782392
chr3,185783592,185783735
chr3,185783824,185784077
chr3,185797596,185798030
chr3,185798825,185798974
chr3,185823084,185823156
chr3,185823230,185823290
chr3,185823464,185823890
chr3,185826718,185826871
chr3,193207313,193207483
