chr,x0,x1
chr4,713354,713615
chr4,1747339,1747583
chr4,1902075,1903296
chr4,1905589,1906462
chr4,1913449,1914209
chr4,1918276,1919074
chr4,1919613,1920623
chr4,1932030,1932887
chr4,1936605,1937339
chr4,1940013,1940449
chr4,1941005,1941885
chr4,1943743,1944518
chr4,1952460,1953216
chr4,1953509,1954227
chr4,1954555,1955578
chr4,1956552,1958203
chr4,1959304,1960103
chr4,1960865,1961781
chr4,1962385,1963264
chr4,1976201,1977476
chr4,1977905,1978614
chr4,1980087,1980783
chr4,3034473,3034784
chr4,3342433,3342569
chr4,4508536,4509768
chr4,4765453,4765626
chr4,7259496,7259816
chr4,9809670,9809824
chr4,10968698,10969364
chr4,13633884,13634474
chr4,13873362,13873562
chr4,17429068,17430158
chr4,19815080,19815865
chr4,25624854,25625283
chr4,27162077,27162866
chr4,37822658,37823463
chr4,39715622,39716169
chr4,42473586,42474634
chr4,43389965,43390671
chr4,47493123,47493760
chr4,49098762,49098941
chr4,49151134,49151595
chr4,49151706,49151862
chr4,55589361,55590233
chr4,55591734,55592462
chr4,55592963,55594086
chr4,55598789,55599754
chr4,68264706,68264930
chr4,71975560,71975772
chr4,73615537,73616358
chr4,77338821,77338988
chr4,82931621,82932067
chr4,83492191,83493274
chr4,83500909,83502801
chr4,91290210,91290614
chr4,99037526,99038211
chr4,103583685,103583988
chr4,106111247,106111962
chr4,106154631,106158913
chr4,106162161,106162963
chr4,106163596,106165228
chr4,106180343,106181348
chr4,106182537,106183350
chr4,106190338,106191410
chr4,106193381,106194406
chr4,106195731,106198004
chr4,113276867,113281265
chr4,113451358,113451896
chr4,114863233,114863903
chr4,115125007,115125159
chr4,121842871,121842991
chr4,128733851,128734715
chr4,133885561,133886156
chr4,137275914,137277785
chr4,145841657,145842504
chr4,148785879,148786291
chr4,148887641,148888116
chr4,151000285,151000394
chr4,151160746,151161229
chr4,151161492,151161690
chr4,151174159,151174357
chr4,152354948,152355529
chr4,153243684,153244621
chr4,153245003,153245895
chr4,153246813,153247707
chr4,153248991,153249891
chr4,153250446,153251274
chr4,153251525,153252393
chr4,153253398,153254074
chr4,153258596,153259438
chr4,153267675,153268533
chr4,153269458,153270254
chr4,153270870,153271572
chr4,153273291,153274254
chr4,153302992,153303791
chr4,153332043,153333291
chr4,153717227,153717398
chr4,156521983,156522252
chr4,164007574,164008275
chr4,164030948,164031730
chr4,164047841,164048620
chr4,164049758,164050821
chr4,164053863,164054795
chr4,164057960,164058721
chr4,164060973,164061830
chr4,164066606,164067311
chr4,164069151,164069856
chr4,164084960,164085798
chr4,164087153,164088279
chr4,165933609,165934198
chr4,175137078,175137183
chr4,190317641,190318401
