chr,x0,x1
chr22,16311359,16311592
chr22,16345582,16346861
chr22,16347723,16348665
chr22,16348858,16351069
chr22,16351529,16354295
chr22,16354901,16355771
chr22,16983746,16984708
chr22,16988614,16989520
chr22,16989956,16990749
chr22,17897478,17899122
chr22,18718057,18718235
chr22,18883927,18884116
chr22,20049326,20049565
chr22,26105628,26106195
chr22,26938550,26938650
chr22,27816322,27817187
chr22,29083449,29084485
chr22,29084647,29085769
chr22,29089581,29092205
chr22,29092609,29093352
chr22,29095483,29096235
chr22,29099185,29099902
chr22,29105779,29106318
chr22,29107472,29108374
chr22,29115096,29115789
chr22,29120498,29121776
chr22,29130071,29131051
chr22,29413602,29414341
chr22,30730263,30732101
chr22,30732650,30734195
chr22,30734539,30735593
chr22,30735881,30737122
chr22,30737368,30739229
chr22,30740624,30741476
chr22,30741987,30742827
chr22,30748594,30749410
chr22,30752476,30752868
chr22,31160053,31160940
chr22,33229388,33230144
chr22,35196472,35196613
chr22,36373837,36374083
chr22,36678368,36679154
chr22,36679838,36683223
chr22,36683981,36685632
chr22,36687759,36688566
chr22,36689063,36692052
chr22,36692585,36693419
chr22,36694641,36695416
chr22,36695859,36698038
chr22,36698307,36699084
chr22,36699668,36700536
chr22,36700751,36702934
chr22,36704976,36705776
chr22,36707750,36708611
chr22,36709881,36710685
chr22,36712223,36713062
chr22,36713894,36714722
chr22,36715215,36717255
chr22,36717458,36718919
chr22,36722269,36723904
chr22,36737100,36737927
chr22,36744682,36745569
chr22,37020197,37020339
chr22,38273332,38274150
chr22,39276101,39276283
chr22,41488663,41489412
chr22,41512845,41514149
chr22,41521550,41522365
chr22,41523177,41524111
chr22,41525567,41526348
chr22,41527011,41527939
chr22,41531497,41532255
chr22,41533328,41534124
chr22,41535742,41536623
chr22,41536735,41537550
chr22,41542392,41543163
chr22,41543484,41544308
chr22,41544729,41546512
chr22,41547458,41548645
chr22,41550665,41551466
chr22,41552818,41553734
chr22,41554089,41554857
chr22,41556296,41557122
chr22,41558387,41559101
chr22,41559696,41560452
chr22,41562282,41562997
chr22,41564066,41566906
chr22,41568139,41569023
chr22,41569308,41570122
chr22,41571912,41575335
chr22,43645745,43645943
chr22,44371061,44371230
chr22,44809571,44809717
chr22,46684473,46684705
chr22,47836026,47836807
chr22,48361921,48362638
chr22,49563533,49563718
chr22,51236808,51237713
