chr,x0,x1
chr7,475951,476153
chr7,2946017,2946767
chr7,2949383,2950084
chr7,2951512,2952239
chr7,2952639,2953405
chr7,2954586,2955322
chr7,2956588,2957265
chr7,2957946,2958411
chr7,2958736,2959560
chr7,2961995,2963242
chr7,2963569,2964281
chr7,2966030,2966763
chr7,2967930,2968620
chr7,2969310,2970001
chr7,2971856,2972581
chr7,2973815,2974579
chr7,2976439,2978757
chr7,2979076,2979886
chr7,2983566,2984411
chr7,2985101,2985945
chr7,2986891,2987711
chr7,2997792,2998577
chr7,6066069,6066833
chr7,6086431,6086936
chr7,7781678,7782406
chr7,11045978,11046729
chr7,17954776,17955612
chr7,18599059,18599253
chr7,18988312,18988823
chr7,20042111,20042793
chr7,22910271,22910442
chr7,27087537,27088587
chr7,30411743,30412180
chr7,37925066,37925772
chr7,44214142,44214267
chr7,45009386,45009486
chr7,47092260,47093501
chr7,50358320,50359050
chr7,50366820,50367748
chr7,50435344,50436432
chr7,50436768,50437554
chr7,50443909,50444814
chr7,50449838,50450765
chr7,50454703,50455627
chr7,50459068,50459932
chr7,50467235,50468647
chr7,50545861,50546626
chr7,51299545,51299683
chr7,53766967,53767217
chr7,53854514,53855309
chr7,55559901,55560160
chr7,56047882,56048281
chr7,56978097,56978710
chr7,57099432,57100027
chr7,61968592,61969855
chr7,61970166,61970643
chr7,61979214,61979402
chr7,63004886,63005529
chr7,63126311,63126897
chr7,63687907,63688299
chr7,64068492,64069011
chr7,64091769,64091985
chr7,64115177,64115473
chr7,65887981,65889034
chr7,66452980,66453809
chr7,66455791,66456685
chr7,66457893,66460891
chr7,68105642,68106083
chr7,68181578,68182306
chr7,68184898,68185482
chr7,72299755,72300803
chr7,72300919,72302657
chr7,72303959,72304819
chr7,72306871,72307547
chr7,80800575,80800758
chr7,86625215,86626002
chr7,86983218,86984145
chr7,87698344,87698526
chr7,92730314,92735740
chr7,92760094,92765578
chr7,95912482,95912970
chr7,97908009,97908250
chr7,98848517,98849042
chr7,98857689,98858091
chr7,100274261,100274509
chr7,100274870,100275174
chr7,101459005,101459572
chr7,101460524,101461293
chr7,101559008,101559859
chr7,101671061,101671755
chr7,101713306,101714068
chr7,101740254,101741088
chr7,101747300,101748085
chr7,101754594,101755396
chr7,101758189,101758901
chr7,101801477,101802225
chr7,101813351,101814209
chr7,101821421,101822222
chr7,101832780,101833492
chr7,101836789,101837540
chr7,101838370,101839301
chr7,101839561,101840913
chr7,101841682,101842544
chr7,101842929,101843813
chr7,101844273,101845820
chr7,101847249,101848841
chr7,101870289,101871284
chr7,101877018,101877842
chr7,101882168,101883162
chr7,101891367,101892675
chr7,101916175,101919050
chr7,101920813,101921740
chr7,101922958,101924543
chr7,101924747,101926805
chr7,112161475,112161906
chr7,115895389,115896074
chr7,123174957,123175097
chr7,124462105,124462950
chr7,124463687,124464388
chr7,124464933,124465698
chr7,124466937,124467689
chr7,124468860,124469707
chr7,124474820,124475885
chr7,124480661,124481569
chr7,124482483,124483315
chr7,124486610,124487391
chr7,124491559,124492373
chr7,124492640,124493556
chr7,124498604,124499500
chr7,124502975,124503992
chr7,124510574,124511444
chr7,124531900,124532743
chr7,124536863,124537588
chr7,127837334,127837718
chr7,128588975,128589158
chr7,131935981,131936082
chr7,139044883,139045269
chr7,139060463,139061254
chr7,139083038,139083800
chr7,139086539,139087339
chr7,139090059,139090881
chr7,139091620,139092435
chr7,139093989,139094717
chr7,139096957,139097675
chr7,139101975,139102789
chr7,139106568,139107465
chr7,139692344,139692556
chr7,140452542,140454347
chr7,140476295,140477239
chr7,140477426,140478147
chr7,140480981,140482058
chr7,148504284,148505111
chr7,148505690,148506846
chr7,148507044,148507850
chr7,148508360,148509164
chr7,148510641,148513009
chr7,148513351,148515543
chr7,148515752,148517091
chr7,148523150,148524750
chr7,148525372,148527298
chr7,148529400,148530194
chr7,148533376,148534404
chr7,148543106,148544747
chr7,149031657,149032153
chr7,150093707,150094218
chr7,151835816,151836076
chr7,155566908,155567082
chr7,155990383,155991179
chr7,158039858,158040032
