chr,x0,x1
chr8,38269980,38270125
chr8,38270762,38271957
chr8,38272063,38272431
chr8,38273378,38273528
chr8,38275853,38276044
chr8,38277040,38277629
chr8,38279305,38279787
chr8,38280533,38280631
chr8,38282017,38282228
chr8,38283630,38283775
chr8,38285283,38285732
chr8,38285767,38286217
chr8,38286755,38286921
chr8,38286975,38287479
chr8,38297814,38297903
chr8,38314760,38315237
chr8,38316355,38316410
chr8,38318654,38318680
chr8,38324049,38324128
chr8,38325179,38325260
chr8,38325396,38325771
chr8,38326442,38326576
chr8,57079945,57080074
chr8,57080893,57081089
chr8,57083639,57083937
chr8,57091840,57092258
chr8,57123399,57123966
chr8,67476939,67477072
chr8,67478126,67478350
chr8,67478728,67478967
chr8,67484786,67484842
chr8,67485587,67485753
chr8,67488088,67488318
chr8,67488467,67488620
chr8,67492190,67492418
chr8,67492502,67492611
chr8,67504506,67504745
chr8,70602332,70602508
chr8,71044196,71044401
chr8,71050427,71050748
chr8,71053408,71053826
chr8,71056866,71057313
chr8,71060497,71060987
chr8,71068196,71068453
chr8,71069350,71069685
chr8,71071730,71071899
chr8,71074936,71075045
chr8,144656651,144656820
