chr,x0,x1
chr20,168165,168761
chr20,541134,541709
chr20,1385103,1385203
chr20,1387989,1388519
chr20,2164997,2165617
chr20,2760436,2761029
chr20,4040560,4040867
chr20,4340447,4340950
chr20,5142921,5143484
chr20,5502482,5502624
chr20,5865660,5865978
chr20,5932428,5933450
chr20,5935038,5936136
chr20,5937532,5938147
chr20,5938971,5939590
chr20,5943634,5944248
chr20,5947840,5948906
chr20,5952476,5952845
chr20,5953119,5954079
chr20,5958247,5958956
chr20,5963361,5964056
chr20,5965233,5965814
chr20,5966355,5966982
chr20,5967723,5968158
chr20,5973892,5974550
chr20,5974714,5975247
chr20,6047729,6048259
chr20,7304976,7305552
chr20,8699184,8699721
chr20,9685295,9685942
chr20,9867537,9867783
chr20,10084710,10085289
chr20,10869063,10869827
chr20,10887028,10887634
chr20,11222295,11222792
chr20,11344777,11344944
chr20,11360862,11360997
chr20,12201727,12202265
chr20,12855921,12856518
chr20,14031185,14031510
chr20,15166448,15167103
chr20,15623817,15624453
chr20,15928083,15928272
chr20,16075474,16076017
chr20,16250816,16251369
chr20,16702300,16702839
chr20,17384267,17384858
chr20,17895147,17895677
chr20,18244925,18245028
chr20,18465840,18466135
chr20,18990619,18991241
chr20,19450792,19451385
chr20,20764879,20765433
chr20,21376740,21377192
chr20,21492735,21493046
chr20,21512200,21512805
chr20,22191872,22192240
chr20,22562615,22562825
chr20,22562994,22563530
chr20,23673212,23673406
chr20,23811622,23812098
chr20,24313226,24313699
chr20,26317976,26318193
chr20,26318413,26318621
chr20,29829380,29829786
chr20,30253497,30254161
chr20,30309196,30310264
chr20,30946491,30946658
chr20,30947238,30947898
chr20,30953921,30954491
chr20,30955172,30955888
chr20,30956476,30957226
chr20,30959345,30960216
chr20,31015677,31016495
chr20,31016860,31018094
chr20,31018679,31019765
chr20,31020431,31025391
chr20,31434966,31435562
chr20,32435146,32435264
chr20,32745102,32745338
chr20,32955101,32955735
chr20,33488434,33489047
chr20,36815811,36816349
chr20,37492958,37493548
chr20,37606442,37607233
chr20,37948770,37949349
chr20,39271168,39271800
chr20,39316308,39317708
chr20,39486835,39487393
chr20,39950483,39951068
chr20,41211635,41212213
chr20,41446682,41446887
chr20,42713734,42714197
chr20,43689873,43690484
chr20,44266754,44267203
chr20,45722706,45723241
chr20,46764154,46764771
chr20,48039144,48039712
chr20,48553364,48554012
chr20,48808293,48808552
chr20,49743374,49744046
chr20,49976203,49976320
chr20,50271893,50272489
chr20,51505778,51506492
chr20,52082644,52083201
chr20,52185427,52186014
chr20,52188070,52188636
chr20,52191999,52194084
chr20,52194685,52195212
chr20,52197741,52199635
chr20,53570626,53571120
chr20,53922419,53922617
chr20,54346482,54347060
chr20,54787648,54787760
chr20,54944904,54946004
chr20,54948194,54948821
chr20,54956254,54956889
chr20,54957750,54958496
chr20,54959189,54959550
chr20,54961043,54961790
chr20,54963003,54963461
chr20,55029524,55030032
chr20,55511615,55512194
chr20,55774040,55774627
chr20,56414926,56415535
chr20,56732605,56733031
chr20,57387594,57388200
chr20,57414929,57416114
chr20,57428094,57430856
chr20,57466678,57467018
chr20,57470375,57470985
chr20,57473748,57474263
chr20,57474784,57475215
chr20,57478315,57479148
chr20,57480169,57480778
chr20,57483891,57486188
chr20,58172067,58172662
chr20,59002706,59003306
chr20,59829625,59830283
chr20,60074213,60074861
chr20,60255342,60255710
chr20,60318398,60319064
chr20,60347805,60348482
chr20,60419435,60420183
chr20,60427570,60428238
chr20,60448484,60449198
chr20,60469693,60470388
chr20,60485214,60485942
chr20,60498270,60499008
chr20,60499163,60499796
chr20,60503063,60503725
chr20,60504442,60505154
chr20,60507729,60508465
chr20,60508880,60509512
chr20,60511583,60512186
chr20,61041441,61041571
chr20,61048408,61048628
chr20,62048374,62048968
chr20,62291450,62291642
chr20,62291819,62291994
chr20,62921771,62921996
chr20,62922448,62922835
chr20,62923030,62923991
