chr,x0,x1
chr15,20488447,20489845
chr15,20490181,20490958
chr15,20494946,20495809
chr15,20496275,20497007
chr15,20967019,20967219
chr15,21125539,21126048
chr15,21126939,21127379
chr15,21128414,21128723
chr15,21128925,21129434
chr15,21129749,21130032
chr15,21131527,21132172
chr15,21134000,21134903
chr15,21135107,21135659
chr15,21136389,21138706
chr15,21139625,21141205
chr15,22136714,22137313
chr15,22138102,22138551
chr15,22139591,22140689
chr15,22140906,22141204
chr15,22142686,22143404
chr15,22145272,22146105
chr15,22146272,22146803
chr15,22147543,22149881
chr15,22150818,22152341
chr15,23755412,23756014
chr15,25078750,25079225
chr15,25776692,25777204
chr15,26535734,26536242
chr15,27283460,27284056
chr15,29760229,29760712
chr15,31196534,31198908
chr15,31200104,31200702
chr15,31202578,31203264
chr15,31205838,31206490
chr15,31210080,31210734
chr15,31212487,31213114
chr15,31214195,31214804
chr15,31217040,31218430
chr15,31220526,31221899
chr15,31222490,31223129
chr15,31229048,31229715
chr15,31301584,31302009
chr15,32215941,32216526
chr15,33022726,33023647
chr15,33779535,33780206
chr15,34638024,34639685
chr15,34639948,34641102
chr15,35008361,35008966
chr15,35384684,35385641
chr15,36359272,36359829
chr15,37840034,37840508
chr15,38146197,38146733
chr15,39370251,39370868
chr15,40243499,40243867
chr15,40451476,40452199
chr15,40453303,40453587
chr15,40457007,40457643
chr15,40458443,40458633
chr15,40462012,40463131
chr15,40468457,40469081
chr15,40475657,40476349
chr15,40477168,40478141
chr15,40488561,40489156
chr15,40491605,40493428
chr15,40494348,40495152
chr15,40498149,40498893
chr15,40500597,40501219
chr15,40501572,40502637
chr15,40504441,40505100
chr15,40505301,40505924
chr15,40509405,40510140
chr15,40510357,40511086
chr15,40512504,40513254
chr15,40990701,40991296
chr15,40993008,40993631
chr15,40998123,40998754
chr15,41000982,41001575
chr15,41010697,41011338
chr15,41020623,41021289
chr15,41021454,41022438
chr15,41022998,41023625
chr15,41849032,41849843
chr15,41960820,41962360
chr15,41976520,41976718
chr15,41988051,41989454
chr15,41990837,41991532
chr15,41999681,42000594
chr15,42002668,42003740
chr15,42005088,42006097
chr15,42019134,42019846
chr15,42021130,42021794
chr15,42026476,42027006
chr15,42028154,42029146
chr15,42031819,42032625
chr15,42034532,42035628
chr15,42040591,42043004
chr15,42046439,42046982
chr15,42049752,42050229
chr15,42052290,42052938
chr15,42053712,42054737
chr15,42056848,42057558
chr15,42057944,42059693
chr15,42193919,42194473
chr15,43699321,43700534
chr15,43700856,43702133
chr15,43704596,43705756
chr15,43706113,43706513
chr15,43707558,43708927
chr15,43712230,43714521
chr15,43719979,43720665
chr15,43724113,43725091
chr15,43730220,43730865
chr15,43733455,43734016
chr15,43738356,43739854
chr15,43747853,43749637
chr15,43761807,43762488
chr15,43766622,43767170
chr15,43767491,43768123
chr15,43769516,43770198
chr15,43771300,43772427
chr15,43772813,43773515
chr15,43783607,43785504
chr15,45003464,45004100
chr15,45007361,45008807
chr15,45507673,45508254
chr15,46013431,46014034
chr15,46637561,46638198
chr15,47873209,47873907
chr15,48054794,48055403
chr15,50008168,50008720
chr15,50245176,50245401
chr15,50731034,50731571
chr15,50733320,50733938
chr15,50741294,50741848
chr15,50751037,50751551
chr15,50754294,50754728
chr15,50756993,50757640
chr15,50763560,50764233
chr15,50768756,50769907
chr15,50773425,50774515
chr15,50776278,50776739
chr15,50781813,50782942
chr15,50784616,50785355
chr15,50786050,50786685
chr15,50787834,50788480
chr15,50789069,50789691
chr15,50790531,50791588
chr15,51481680,51482184
chr15,52090871,52091484
chr15,53606441,53606925
chr15,53616612,53617157
chr15,54013788,54014354
chr15,54851689,54852195
chr15,55002269,55002744
chr15,56317395,56318054
chr15,57606558,57607179
chr15,58155712,58156371
chr15,58852185,58852641
chr15,60930927,60931545
chr15,61441142,61441737
chr15,61656655,61656820
chr15,61798455,61799056
chr15,62321243,62321735
chr15,63323564,63324164
chr15,64188916,64189476
chr15,66515572,66515755
chr15,66679479,66679980
chr15,66727155,66727760
chr15,66728869,66729527
chr15,66735406,66735925
chr15,66736800,66737276
chr15,66745615,66746113
chr15,66773809,66774469
chr15,66777067,66777700
chr15,66779307,66779920
chr15,66781256,66782349
chr15,66782555,66783203
chr15,67084365,67084916
chr15,67467290,67467748
chr15,68697865,68698478
chr15,70038900,70039470
chr15,71843274,71843907
chr15,73191649,73192769
chr15,73254305,73254800
chr15,73454409,73454554
chr15,73455253,73455354
chr15,73703890,73704430
chr15,74286880,74287661
chr15,74290168,74291054
chr15,74314941,74317516
chr15,74324667,74328632
chr15,74335067,74335814
chr15,74336360,74337563
chr15,75115080,75115737
chr15,75639972,75640570
chr15,75641038,75641874
chr15,75643476,75643887
chr15,75644115,75645288
chr15,75645844,75647644
chr15,76027354,76027556
chr15,77108559,77109080
chr15,78666033,78666677
chr15,79155852,79156183
chr15,79813824,79814368
chr15,80293155,80293699
chr15,80445158,80445698
chr15,80448172,80448455
chr15,80450115,80450785
chr15,80451843,80453042
chr15,80454293,80454919
chr15,80460128,80460927
chr15,80464235,80464858
chr15,80465059,80465778
chr15,80467078,80467719
chr15,80469650,80470190
chr15,80472218,80472831
chr15,80473143,80473774
chr15,80478169,80478845
chr15,80906993,80907568
chr15,83366070,83366518
chr15,85177054,85178108
chr15,85574733,85575394
chr15,86961727,86962349
chr15,88108076,88108641
chr15,88419924,88420583
chr15,88423207,88423970
chr15,88459522,88460032
chr15,88468564,88469125
chr15,88472187,88472884
chr15,88475977,88476637
chr15,88483602,88484241
chr15,88522285,88522896
chr15,88524053,88524866
chr15,88575822,88576457
chr15,88615594,88616047
chr15,88669207,88669833
chr15,88670138,88670667
chr15,88671860,88672042
chr15,88678111,88680049
chr15,88680363,88681076
chr15,88681444,88690840
chr15,88726400,88726971
chr15,88727198,88727754
chr15,88798903,88799488
chr15,89342364,89343123
chr15,89790608,89791211
chr15,89801662,89802218
chr15,89803648,89804329
chr15,89804507,89805406
chr15,89806419,89808059
chr15,89811400,89812039
chr15,89816377,89816876
chr15,89817190,89817783
chr15,89819643,89820418
chr15,89821665,89822262
chr15,89824147,89825328
chr15,89826055,89826760
chr15,89828050,89828716
chr15,89833210,89833756
chr15,89834592,89835192
chr15,89835699,89836502
chr15,89836854,89837514
chr15,89837898,89838608
chr15,89842774,89843853
chr15,89844288,89844957
chr15,89846848,89849699
chr15,89850433,89851202
chr15,89855949,89856415
chr15,89857577,89858897
chr15,89859414,89859880
chr15,90627236,90628859
chr15,90630038,90631085
chr15,90631278,90632219
chr15,90633450,90634158
chr15,90634467,90635184
chr15,90645451,90645766
chr15,90968686,90969257
chr15,91073577,91076214
chr15,91076461,91083495
chr15,91290416,91290945
chr15,91292424,91293521
chr15,91294847,91295434
chr15,91297800,91298406
chr15,91303097,91304705
chr15,91305977,91306668
chr15,91307128,91307658
chr15,91308251,91308914
chr15,91309925,91310414
chr15,91312097,91313032
chr15,91325860,91326411
chr15,91327887,91328581
chr15,91333606,91334351
chr15,91337145,91337801
chr15,91341215,91341826
chr15,91346542,91347872
chr15,91352166,91352748
chr15,91354224,91354851
chr15,91358071,91358779
chr15,91988261,91988845
chr15,92519115,92519645
chr15,92772040,92772732
chr15,92828908,92829989
chr15,92957493,92958082
chr15,93864364,93864838
chr15,94711740,94712044
chr15,94803135,94803757
chr15,96664569,96665134
chr15,97043122,97043609
chr15,98605175,98605826
chr15,99081685,99082307
chr15,99192607,99193195
chr15,99250576,99251494
chr15,99434333,99435090
chr15,99439745,99440411
chr15,99442407,99443120
chr15,99451709,99452293
chr15,99454256,99454983
chr15,99456048,99456732
chr15,99458899,99460311
chr15,99465194,99465895
chr15,99466863,99468187
chr15,99472499,99473758
chr15,99477849,99478908
chr15,99482213,99482868
chr15,99485862,99486592
chr15,99491570,99492185
chr15,99500059,99500895
chr15,100502828,100503384
chr15,101250514,101250702
chr15,101267751,101268362
chr15,101915528,101916077
