chr,x0,x1
chr10,2406349,2406859
chr10,29188063,29188578
chr10,39006037,39006668
chr10,39010753,39011595
chr10,39012076,39012576
chr10,42384866,42385768
chr10,42385932,42386128
chr10,42386908,42387482
chr10,42387666,42387999
chr10,42388239,42388566
chr10,42389303,42389614
chr10,42392208,42392396
chr10,42392605,42392815
chr10,42393695,42393910
chr10,42395883,42397007
chr10,42400324,42400730
chr10,42527943,42528135
chr10,42529257,42529546
chr10,42596793,42597255
chr10,42597468,42598240
chr10,42599506,42600282
chr10,60277121,60277903
chr10,74677223,74677650
chr10,90768603,90768820
chr10,93975838,93976828
chr10,97759692,97760137
chr10,103845323,103845570
chr10,103849677,103849872
chr10,112327236,112327944
chr10,112328369,112329073
chr10,112333159,112333785
chr10,112334803,112335442
chr10,112336826,112337925
chr10,112338105,112338753
chr10,112340335,112341043
chr10,112341314,112342685
chr10,112342903,112344420
chr10,112349183,112351201
chr10,112352550,112353242
chr10,112355839,112356626
chr10,112357600,112358368
chr10,112359102,112363320
chr10,112363711,112364398
chr10,122114340,122114913
chr10,129200635,129201294
chr10,132698007,132698767
