chr,x0,x1
chr3,961394,962128
chr3,1637626,1638106
chr3,1947135,1947699
chr3,5516815,5517227
chr3,14889497,14889605
chr3,17076947,17077656
chr3,32071486,32072028
chr3,32826978,32827583
chr3,34491419,34491793
chr3,36469984,36470308
chr3,36759498,36759740
chr3,37626640,37627493
chr3,37789369,37789944
chr3,38181578,38183152
chr3,47058134,47059670
chr3,47060812,47061671
chr3,47062211,47062384
chr3,47078784,47079634
chr3,47083660,47084507
chr3,47087652,47088499
chr3,47097964,47099301
chr3,47103304,47104164
chr3,47105695,47106376
chr3,47108200,47108942
chr3,47124744,47126161
chr3,47127288,47128204
chr3,47129270,47130075
chr3,47139079,47139937
chr3,47142573,47143364
chr3,47144466,47145268
chr3,47147071,47147949
chr3,47154916,47155854
chr3,47157710,47158575
chr3,47160838,47166364
chr3,47167752,47168516
chr3,47204982,47205769
chr3,49652933,49653093
chr3,50199644,50199903
chr3,52435856,52442945
chr3,52443153,52444250
chr3,57065755,57065981
chr3,58375781,58376260
chr3,64906521,64906667
chr3,66687519,66687692
chr3,68357560,68357803
chr3,72427159,72428899
chr3,72495324,72496291
chr3,75673742,75674599
chr3,78696538,78697144
chr3,89905413,89906121
chr3,95176311,95177033
chr3,96068084,96070161
chr3,101058494,101059135
chr3,105438563,105439378
chr3,105452572,105453310
chr3,106823433,106826319
chr3,111981556,111982197
chr3,121633517,121634173
chr3,123756962,123757191
chr3,128197981,128203289
chr3,128204219,128206167
chr3,128206371,128207498
chr3,128573341,128573767
chr3,128578545,128578795
chr3,129149985,129150768
chr3,129150937,129153277
chr3,129154889,129157128
chr3,129158114,129159157
chr3,134885584,134886117
chr3,136056701,136057630
chr3,136058966,136059810
chr3,136059929,136060769
chr3,136062353,136063169
chr3,136067678,136068524
chr3,136076224,136077017
chr3,136077646,136078437
chr3,136081854,136082644
chr3,136085441,136086283
chr3,136087607,136088436
chr3,136096193,136096930
chr3,136117321,136117994
chr3,136136369,136137143
chr3,136139610,136140341
chr3,136140960,136142233
chr3,136152113,136152853
chr3,136161802,136162598
chr3,136170583,136171323
chr3,136183372,136184148
chr3,136190917,136191683
chr3,136192034,136192833
chr3,136195774,136196617
chr3,136218715,136219517
chr3,136221101,136221954
chr3,136239769,136240562
chr3,136260603,136261376
chr3,136287280,136288001
chr3,136322796,136323651
chr3,136341621,136342409
chr3,136349413,136350062
chr3,136738959,136739749
chr3,140620817,140621551
chr3,140622117,140622389
chr3,141031679,141032033
chr3,141086785,141087010
chr3,142167878,142168815
chr3,142169019,142169794
chr3,142171510,142172393
chr3,142175993,142177002
chr3,142177440,142178602
chr3,142180415,142181269
chr3,142183582,142184387
chr3,142184817,142185613
chr3,142186357,142187381
chr3,142187791,142189334
chr3,142203535,142204561
chr3,142211593,142212469
chr3,142214838,142216443
chr3,142217018,142218842
chr3,142221857,142222575
chr3,142223592,142224493
chr3,142226517,142227242
chr3,142230746,142231620
chr3,142231862,142232850
chr3,142233768,142234621
chr3,142238217,142238939
chr3,142241164,142242047
chr3,142242435,142243326
chr3,142253599,142254427
chr3,142254643,142255356
chr3,142256952,142257787
chr3,142259362,142260225
chr3,142261104,142261905
chr3,142266170,142267079
chr3,142268007,142269519
chr3,142271559,142273145
chr3,142274388,142275781
chr3,142277159,142278626
chr3,142278740,142282235
chr3,142284548,142285490
chr3,142286538,142287320
chr3,142297004,142298078
chr3,145542130,145542784
chr3,145992342,145992506
chr3,146994265,146994930
chr3,147308589,147309051
chr3,149656588,149656981
chr3,151899297,151900070
chr3,153741476,153741834
chr3,155829030,155832341
chr3,157979351,157980034
chr3,161146863,161147624
chr3,168576643,168577081
chr3,169481005,169481663
chr3,169482007,169483221
chr3,169491777,169492438
chr3,169497259,169497872
chr3,169528092,169528671
chr3,183154146,183154271
chr3,183370848,183371593
chr3,184122889,184123296
chr3,186032528,186033268
chr3,187726682,187726832
chr3,194284625,194284765
chr3,195428326,195428660
chr3,196625563,196625826
