chr,x0,x1
chr21,15148155,15149848
chr21,15372933,15374591
chr21,15377200,15377865
chr21,16685151,16685936
chr21,16805451,16805745
chr21,28218983,28219160
chr21,28607693,28608480
chr21,29679072,29680068
chr21,30134017,30134146
chr21,30973722,30973969
chr21,36164234,36165198
chr21,36171234,36172126
chr21,36193589,36194276
chr21,36206417,36207180
chr21,36228376,36229040
chr21,36231373,36232228
chr21,36252409,36253485
chr21,36258678,36259613
chr21,36261730,36262300
chr21,36264905,36265602
chr21,36420804,36421521
chr21,36971729,36972614
chr21,37388268,37389074
chr21,38901549,38901673
chr21,39897082,39897280
chr21,40342563,40342763
chr21,40499289,40500106
chr21,40636385,40636644
chr21,42415512,42416254
chr21,43368431,43368597
chr21,44512866,44513719
chr21,44514189,44516214
chr21,44520193,44521895
chr21,44524071,44524894
chr21,44527075,44528060
chr21,45679277,45679482
chr21,45978547,45978715
chr21,46036926,46037107
chr21,46110886,46111094
chr21,46875194,46875448
chr21,47545840,47546637
chr21,48110373,48111272
