chr,x0,x1
chr22,16311381,16311581
chr22,16345636,16346717
chr22,16347819,16348510
chr22,16349035,16350973
chr22,16351700,16354283
chr22,16354978,16355635
chr22,16983916,16984581
chr22,16988667,16989447
chr22,16990076,16990588
chr22,26105707,26106079
chr22,27816409,27817141
chr22,29083596,29084286
chr22,29084737,29085651
chr22,29089722,29090430
chr22,29090750,29092207
chr22,29092606,29093302
chr22,29095542,29096200
chr22,29099252,29099899
chr22,29105808,29106261
chr22,29107571,29108331
chr22,29115148,29115757
chr22,29120547,29121702
chr22,29130131,29130989
chr22,31160150,31160907
chr22,31365608,31365777
chr22,33229477,33230154
chr22,41488756,41489350
chr22,41512923,41514071
chr22,41521566,41522350
chr22,41523224,41524013
chr22,41525618,41526299
chr22,41527166,41527902
chr22,41531550,41532203
chr22,41533405,41534090
chr22,41535840,41536592
chr22,41536775,41537523
chr22,41542422,41543082
chr22,41543549,41544236
chr22,41544765,41546472
chr22,41547555,41548618
chr22,41550721,41551400
chr22,41552911,41553684
chr22,41554158,41554787
chr22,41556378,41557067
chr22,41558434,41559063
chr22,41559753,41560434
chr22,41562327,41562935
chr22,41564098,41565893
chr22,41566081,41566877
chr22,41568225,41568948
chr22,41569376,41570082
chr22,41572003,41575243
chr22,43035848,43036426
chr22,47836120,47836754
chr22,48361948,48362627
