chr,x0,x1
chr1,1737648,1738253
chr1,1746892,1747586
chr1,4366946,4367696
chr1,14096486,14097103
chr1,14804640,14805232
chr1,22234434,22234908
chr1,25255817,25256493
chr1,27534103,27534404
chr1,31581185,31581617
chr1,36931411,36933877
chr1,40798886,40799428
chr1,43814635,43815312
chr1,115250847,115251560
chr1,115251880,115252642
chr1,115256130,115256839
chr1,115258357,115259063
chr1,121484010,121485484
chr1,155869896,155870669
chr1,155873814,155874907
chr1,155879924,155881027
chr1,169796752,169797089
chr1,185056379,185057068
chr1,185060415,185061191
chr1,185061914,185062698
chr1,185066920,185067747
chr1,185068637,185069722
chr1,204316044,204316606
chr1,207323357,207323811
chr1,212225000,212225552
chr1,220145237,220145935
chr1,238438921,238439759
chr1,239881552,239882249
chr1,241660843,241661601
chr1,241663434,241664036
chr1,241665477,241666157
chr1,241667045,241667797
chr1,241669028,241669733
chr1,241671588,241672350
chr1,241674935,241675756
chr1,241676579,241677292
chr1,241680200,241680924
chr1,241682503,241683316
chr1,242806427,242807160
