chr,x0,x1
chr22,16125548,16125770
chr22,16345791,16346651
chr22,16347854,16348491
chr22,16349086,16350902
chr22,16351746,16354207
chr22,16355086,16355575
chr22,16983973,16984520
chr22,16988734,16989293
chr22,16990132,16990565
chr22,17052729,17053234
chr22,17053442,17054608
chr22,17055126,17055791
chr22,17525391,17525817
chr22,17540479,17540618
chr22,18717965,18718238
chr22,18721161,18721348
chr22,18879907,18880104
chr22,18883907,18884111
chr22,21102170,21102834
chr22,21272038,21272754
chr22,21287874,21288769
chr22,21303744,21304415
chr22,21733790,21733926
chr22,21909470,21909698
chr22,22123189,22123848
chr22,22126876,22127546
chr22,22142250,22143351
chr22,22153036,22153662
chr22,22159864,22160580
chr22,22161666,22162406
chr22,22221435,22221867
chr22,24129086,24129677
chr22,24133674,24134359
chr22,24135444,24136121
chr22,24142840,24143591
chr22,24145199,24145902
chr22,24158636,24159383
chr22,24167136,24167852
chr22,24175481,24176630
chr22,24242677,24243274
chr22,25196410,25196550
chr22,25905104,25905733
chr22,26105694,26106125
chr22,26800981,26801580
chr22,27619576,27620116
chr22,28105922,28106487
chr22,29083630,29084233
chr22,29084864,29085553
chr22,29089769,29090327
chr22,29090840,29092093
chr22,29092670,29093246
chr22,29095573,29096201
chr22,29099466,29099667
chr22,29105981,29106124
chr22,29107605,29108278
chr22,29115233,29115641
chr22,29120684,29121627
chr22,29126207,29126730
chr22,29130174,29130909
chr22,29133133,29133402
chr22,29279884,29280116
chr22,29382801,29383452
chr22,29413698,29414285
chr22,29438210,29438799
chr22,29439041,29439685
chr22,29440438,29441179
chr22,29442468,29443114
chr22,29444102,29444758
chr22,29444935,29447094
chr22,29449284,29449839
chr22,29664246,29664564
chr22,29667929,29668687
chr22,29669462,29674614
chr22,29674765,29679622
chr22,29680024,29682432
chr22,29682613,29690485
chr22,29690687,29696406
chr22,29999733,30000379
chr22,30032450,30033111
chr22,30034807,30035488
chr22,30037891,30038532
chr22,30050372,30050982
chr22,30051339,30051964
chr22,30053954,30054512
chr22,30056891,30057624
chr22,30060724,30061291
chr22,30064056,30064704
chr22,30067572,30068152
chr22,30069094,30069643
chr22,30070564,30071217
chr22,30073894,30074606
chr22,30077185,30077843
chr22,30078745,30079359
chr22,30090487,30091054
chr22,30669605,30670195
chr22,31160243,31160845
chr22,32825640,32826260
chr22,33229544,33230062
chr22,33904403,33904963
chr22,34280764,34281354
chr22,35264944,35265521
chr22,35478736,35479306
chr22,36848297,36848869
chr22,37406073,37406656
chr22,37627239,37627393
chr22,38379205,38379700
chr22,38613823,38614444
chr22,38915743,38916351
chr22,38917474,38918022
chr22,38933358,38934847
chr22,38935024,38935689
chr22,38945735,38946209
chr22,38948473,38948903
chr22,38951152,38951595
chr22,38958026,38958590
chr22,38962313,38963019
chr22,38963436,38963793
chr22,38963969,38964492
chr22,39631706,39638210
chr22,39638557,39640006
chr22,40091221,40091856
chr22,41488749,41489362
chr22,41512969,41514035
chr22,41521620,41522299
chr22,41523244,41523962
chr22,41525669,41526237
chr22,41527149,41527866
chr22,41531544,41532151
chr22,41533391,41534032
chr22,41535875,41536529
chr22,41536853,41537464
chr22,41542432,41543073
chr22,41543561,41544212
chr22,41544769,41546433
chr22,41547525,41548581
chr22,41550735,41551359
chr22,41552958,41553593
chr22,41554160,41554803
chr22,41556377,41557013
chr22,41558501,41559019
chr22,41559809,41560579
chr22,41562428,41562825
chr22,41564140,41565821
chr22,41566145,41566784
chr22,41568288,41568864
chr22,41569468,41569961
chr22,41572020,41575179
chr22,42017763,42018314
chr22,42023849,42024525
chr22,42031871,42033007
chr22,42033296,42034077
chr22,42042618,42043328
chr22,42046458,42047170
chr22,42049205,42050015
chr22,42052642,42053316
chr22,42053986,42054661
chr22,42057024,42057707
chr22,42059346,42060094
chr22,42385685,42386258
chr22,43299040,43299611
chr22,44313535,44314163
chr22,45117067,45117757
chr22,45565666,45566048
chr22,47259913,47260482
chr22,47670526,47671200
chr22,47836152,47836706
chr22,48361996,48362580
chr22,48520827,48521448
chr22,49303720,49304093
chr22,50355328,50355528
chr22,50356249,50356481
chr22,50972608,50972979
