chr,x0,x1
chr4,40487,40650
chr4,272413,272529
chr4,1058004,1058684
chr4,1795574,1795970
chr4,1800824,1801743
chr4,1802869,1804018
chr4,1804397,1809279
chr4,1902121,1903229
chr4,1905679,1906387
chr4,1913560,1914090
chr4,1918323,1919011
chr4,1919630,1920586
chr4,1932101,1932752
chr4,1936618,1937273
chr4,1940047,1940505
chr4,1941131,1941813
chr4,1943764,1944466
chr4,1952472,1953176
chr4,1953592,1954140
chr4,1954624,1955498
chr4,1956597,1958180
chr4,1959409,1960055
chr4,1960942,1961735
chr4,1962478,1963126
chr4,1976311,1977411
chr4,1978041,1978591
chr4,1980092,1980836
chr4,1999421,1999843
chr4,3713320,3713871
chr4,4611489,4612087
chr4,5860601,5861213
chr4,6595080,6595681
chr4,7380490,7381118
chr4,8203029,8203275
chr4,9036530,9036739
chr4,9123969,9124118
chr4,9520954,9521114
chr4,9569372,9569491
chr4,9859647,9860301
chr4,10235809,10236439
chr4,10256817,10257236
chr4,10687796,10688387
chr4,10968821,10969218
chr4,11156440,11157047
chr4,12296770,12297372
chr4,13003653,13004156
chr4,13135557,13135888
chr4,13634013,13634336
chr4,14409887,14410494
chr4,15913664,15914332
chr4,16608347,16608914
chr4,16611070,16611782
chr4,17145479,17146081
chr4,18344180,18344325
chr4,18381910,18382477
chr4,19478354,19478525
chr4,19787964,19788597
chr4,19815232,19815612
chr4,21270039,21270685
chr4,21776900,21777108
chr4,22341225,22341470
chr4,24233738,24234342
chr4,25063330,25063979
chr4,25213459,25213584
chr4,25241429,25241614
chr4,25492806,25493316
chr4,25663829,25664719
chr4,25665515,25668171
chr4,25669179,25669914
chr4,25670961,25671738
chr4,25672135,25672700
chr4,25672928,25673623
chr4,25674386,25675130
chr4,25675637,25676521
chr4,25677558,25678705
chr4,26179461,26180128
chr4,26692129,26692381
chr4,27162171,27162776
chr4,27640986,27641529
chr4,28237695,28238227
chr4,28311226,28311445
chr4,28923225,28923803
chr4,29485715,29485901
chr4,31866773,31867417
chr4,32012225,32012569
chr4,36084367,36084955
chr4,37045323,37045890
chr4,37732692,37732821
chr4,37822857,37823210
chr4,37868531,37869056
chr4,38383345,38383920
chr4,38459392,38459511
chr4,38912286,38912920
chr4,40244774,40245774
chr4,40704371,40704983
chr4,41023147,41023377
chr4,41098911,41099538
chr4,41747656,41748443
chr4,41749161,41749985
chr4,41750197,41750806
chr4,43004060,43004262
chr4,43588300,43588762
chr4,43589058,43590005
chr4,44464618,44464761
chr4,44622582,44623109
chr4,44779431,44779734
chr4,44994296,44994887
chr4,46329617,46330184
chr4,46725605,46726545
chr4,46781582,46781797
chr4,47289654,47290269
chr4,47493334,47493546
chr4,48221322,48221746
chr4,49094020,49094205
chr4,49094713,49094936
chr4,49095298,49095411
chr4,49096924,49097035
chr4,49098156,49098283
chr4,49098747,49098952
chr4,49099636,49099829
chr4,49100149,49100308
chr4,49104469,49104960
chr4,49105326,49105714
chr4,49105871,49106038
chr4,49110230,49110585
chr4,49111471,49112006
chr4,49112642,49112889
chr4,49114686,49114799
chr4,49119648,49119801
chr4,49120537,49120697
chr4,49120853,49121132
chr4,49121291,49121414
chr4,49128986,49129157
chr4,49131929,49132230
chr4,49133656,49133800
chr4,49136821,49136978
chr4,49138020,49138164
chr4,49138985,49139369
chr4,49140112,49140286
chr4,49141608,49141866
chr4,49142492,49142659
chr4,49142830,49142939
chr4,49144068,49144290
chr4,49146303,49146761
chr4,49146952,49147126
chr4,49149240,49149543
chr4,49151123,49151907
chr4,49152409,49152652
chr4,49155147,49155687
chr4,49156395,49156664
chr4,49634646,49635037
chr4,49637140,49637330
chr4,49637485,49637685
chr4,49639755,49639889
chr4,49641097,49641540
chr4,49643029,49643204
chr4,49644584,49644784
chr4,49659532,49659711
chr4,53165293,53165919
chr4,54057802,54058422
chr4,54243879,54245474
chr4,54256512,54270376
chr4,54276031,54286187
chr4,54286424,54292333
chr4,55105980,55106540
chr4,55124615,55125305
chr4,55127013,55127826
chr4,55129575,55130362
chr4,55130784,55131510
chr4,55133162,55134200
chr4,55136524,55137179
chr4,55138246,55140175
chr4,55140379,55145362
chr4,55146212,55146963
chr4,55151233,55154017
chr4,55154635,55155573
chr4,55156246,55156958
chr4,55161011,55161727
chr4,55505042,55505673
chr4,55523908,55524524
chr4,55561406,55562137
chr4,55564223,55564977
chr4,55565493,55566222
chr4,55569593,55570332
chr4,55573027,55573746
chr4,55575314,55575975
chr4,55589483,55590167
chr4,55591748,55592475
chr4,55593066,55594562
chr4,55595202,55595963
chr4,55597210,55598397
chr4,55598947,55599642
chr4,55602363,55603742
chr4,55604305,55605023
chr4,55945863,55946556
chr4,55947855,55949077
chr4,55953490,55954197
chr4,55954744,55956515
chr4,55958521,55959170
chr4,55960673,55962783
chr4,55963578,55965237
chr4,55967805,55968938
chr4,55970544,55971375
chr4,55971706,55972386
chr4,55972629,55973251
chr4,55973604,55974324
chr4,55976281,55977144
chr4,55979135,55981785
chr4,55984508,55985238
chr4,55987047,55987578
chr4,55991122,55991736
chr4,56974999,56975209
chr4,57436705,57436856
chr4,57515437,57516064
chr4,58700346,58700974
chr4,60522303,60522420
chr4,61751102,61751517
chr4,63927270,63927482
chr4,63977209,63977418
chr4,64057989,64058196
chr4,65221584,65221839
chr4,65222023,65222163
chr4,65222472,65222651
chr4,65508685,65509310
chr4,67248884,67249144
chr4,67463211,67463784
chr4,68141527,68141687
chr4,68265443,68266024
chr4,68266524,68266679
chr4,69147142,69147280
chr4,69464151,69464370
chr4,69746586,69746924
chr4,69859566,69859941
chr4,69994784,69995308
chr4,70369639,70369837
chr4,73615646,73616261
chr4,74716394,74716499
chr4,75555422,75556041
chr4,76212250,76212372
chr4,76212564,76212794
chr4,76214602,76215227
chr4,76745294,76745828
chr4,76965025,76965240
chr4,77514677,77515283
chr4,78161629,78162115
chr4,80570190,80570645
chr4,82670859,82671477
chr4,82932124,82932512
chr4,83501096,83502620
chr4,84006261,84006553
chr4,84328331,84328984
chr4,84337630,84338268
chr4,84338985,84339595
chr4,84342472,84343126
chr4,84346864,84347498
chr4,84348453,84349112
chr4,84350495,84351094
chr4,84352597,84353677
chr4,84357728,84358471
chr4,84360824,84361446
chr4,84362244,84362735
chr4,84364468,84364935
chr4,84366879,84367513
chr4,84367723,84368389
chr4,84369679,84370325
chr4,84374126,84375325
chr4,84376293,84377096
chr4,84383393,84384265
chr4,84384437,84384994
chr4,84388438,84388879
chr4,84389947,84390516
chr4,84391094,84391807
chr4,84393237,84393555
chr4,84397622,84398002
chr4,84401356,84401636
chr4,84403106,84403629
chr4,84404961,84406508
chr4,84578399,84579011
chr4,86101490,86102071
chr4,87258724,87259253
chr4,87593971,87594170
chr4,87754894,87755133
chr4,88722760,88722951
chr4,89555829,89556006
chr4,89756701,89756832
chr4,89930194,89930631
chr4,89984165,89984526
chr4,91155503,91156009
chr4,92481887,92482282
chr4,95252991,95253550
chr4,95774904,95775376
chr4,96169990,96170170
chr4,96516001,96516608
chr4,97450919,97451067
chr4,97465138,97465677
chr4,99551398,99551958
chr4,99759587,99759727
chr4,100276612,100276869
chr4,100731176,100731346
chr4,101395032,101395225
chr4,102212963,102213149
chr4,102552740,102552861
chr4,102647352,102647895
chr4,105092575,105092723
chr4,105301822,105302265
chr4,106111403,106111837
chr4,106154819,106158808
chr4,106162258,106162830
chr4,106163739,106164346
chr4,106164506,106165133
chr4,106180469,106181242
chr4,106182661,106183263
chr4,106190493,106191173
chr4,106193509,106194223
chr4,106195930,106197894
chr4,106351818,106352423
chr4,106820000,106820123
chr4,107004732,107005004
chr4,107214603,107214799
chr4,108124291,108125169
chr4,109627669,109628300
chr4,110335501,110335674
chr4,111582974,111583654
chr4,111996272,111996592
chr4,111996746,111996931
chr4,113196194,113196854
chr4,113485900,113486759
chr4,113885419,113885526
chr4,114353975,114354537
chr4,115321723,115322337
chr4,117661255,117661842
chr4,118862184,118862487
chr4,119557362,119557522
chr4,119558058,119558423
chr4,119558646,119559773
chr4,120089340,120089576
chr4,120324497,120324926
chr4,120325362,120325634
chr4,121793256,121793765
chr4,122367583,122367785
chr4,122697493,122698157
chr4,123312334,123312542
chr4,124658984,124659436
chr4,124994418,124994580
chr4,125504854,125505120
chr4,128361056,128361200
chr4,128734082,128734496
chr4,129465185,129465788
chr4,130559162,130559750
chr4,132378262,132378382
chr4,132971978,132972550
chr4,133090366,133090625
chr4,133467312,133467603
chr4,133885623,133886044
chr4,133980251,133980793
chr4,136453299,136453841
chr4,137561738,137561964
chr4,137919907,137920201
chr4,137985259,137985822
chr4,138412875,138413525
chr4,139027198,139027757
chr4,139464030,139464228
chr4,140592984,140593634
chr4,140619024,140619976
chr4,140905765,140905894
chr4,142098193,142098730
chr4,142415306,142415535
chr4,142737484,142737670
chr4,145025821,145026364
chr4,145643171,145643758
chr4,146962750,146963314
chr4,147059161,147059368
chr4,149446771,149447422
chr4,150945459,150946151
chr4,151343722,151344845
chr4,152247329,152247525
chr4,152272247,152272489
chr4,152925592,152926159
chr4,153243801,153244559
chr4,153245088,153245795
chr4,153246884,153247625
chr4,153249055,153249833
chr4,153250536,153251180
chr4,153251566,153252318
chr4,153253459,153254115
chr4,153258680,153259363
chr4,153267789,153268467
chr4,153269581,153270105
chr4,153270945,153271517
chr4,153273357,153274102
chr4,153303015,153303749
chr4,153332164,153333245
chr4,154719425,154720025
chr4,155828813,155829026
chr4,155933446,155933966
chr4,157380732,157381337
chr4,159585678,159586038
chr4,160557021,160557692
chr4,162235501,162236072
chr4,164349024,164349272
chr4,164446682,164447281
chr4,165744309,165744669
chr4,165805703,165805813
chr4,165933797,165934071
chr4,166319450,166319999
chr4,166391904,166392302
chr4,167014627,167014792
chr4,167658862,167659440
chr4,169398579,169399042
chr4,169924386,169924579
chr4,170818286,170818950
chr4,171027865,171028235
chr4,173583771,173584333
chr4,174951780,174952337
chr4,175740220,175740872
chr4,176596917,176597113
chr4,177832048,177832651
chr4,178230841,178231521
chr4,178243310,178243999
chr4,178256573,178257646
chr4,178260712,178261233
chr4,178262347,178263042
chr4,178272290,178272969
chr4,178274233,178275072
chr4,178281343,178282093
chr4,178283150,178283886
chr4,178426546,178427020
chr4,179300739,179300904
chr4,179475076,179475735
chr4,180282636,180283184
chr4,181038053,181038609
chr4,181722400,181723095
chr4,182443728,182444272
chr4,182770541,182771105
chr4,182930126,182930438
chr4,182930810,182931050
chr4,184647813,184647966
chr4,185180925,185181645
chr4,185662005,185662157
chr4,185836664,185836866
chr4,186771294,186772019
chr4,187280462,187280649
chr4,187509458,187510605
chr4,187511225,187512085
chr4,187513564,187514158
chr4,187516538,187517236
chr4,187517461,187519532
chr4,187520822,187521766
chr4,187522147,187522861
chr4,187523765,187525974
chr4,187526937,187527667
chr4,187530066,187531381
chr4,187532297,187533146
chr4,187534018,187534708
chr4,187535040,187535768
chr4,187537932,187543188
chr4,187549072,187550174
chr4,187554532,187555306
chr4,187556916,187558328
chr4,187560643,187561173
chr4,187584220,187584996
chr4,187627479,187631227
chr4,187729851,187730030
chr4,188113738,188114318
chr4,188652059,188652624
chr4,189600128,189600297
chr4,189832369,189832902
chr4,190953798,190953981
chr4,191027562,191028078
chr4,191034069,191034312
