chr,x0,x1
chr13,20901424,20902107
chr13,25929872,25930213
chr13,27827755,27828123
chr13,28592245,28593100
chr13,28600878,28601686
chr13,28602001,28602716
chr13,28607746,28608622
chr13,32890267,32890922
chr13,32892941,32893736
chr13,32898940,32899590
chr13,32899959,32901074
chr13,32903361,32903846
chr13,32904802,32905449
chr13,32906171,32907829
chr13,32910156,32915656
chr13,32918504,32919044
chr13,32920696,32921362
chr13,32928711,32929675
chr13,32930317,32931018
chr13,32931639,32932326
chr13,32936303,32937957
chr13,32944204,32945552
chr13,32950551,32951271
chr13,32953197,32954560
chr13,32968557,32969322
chr13,32970759,32971497
chr13,32972000,32973199
chr13,35252520,35253224
chr13,37678141,37679396
chr13,42829788,42830819
chr13,48670705,48671479
chr13,63745597,63746095
chr13,73277751,73278017
chr13,79335256,79335425
chr13,79893610,79894000
chr13,83719802,83720034
chr13,106938054,106938810
chr13,108331708,108332417
