chr,x0,x1
chr8,502012,502192
chr8,605939,606298
chr8,1033400,1033928
chr8,1493451,1493988
chr8,2314131,2314687
chr8,3505446,3505836
chr8,3879673,3880199
chr8,4216974,4217580
chr8,4462127,4462696
chr8,5123937,5124484
chr8,5333929,5334457
chr8,5792773,5793234
chr8,6072237,6072702
chr8,6759919,6760386
chr8,7428224,7428614
chr8,7435940,7436211
chr8,7584654,7584864
chr8,7592312,7592498
chr8,7599959,7600147
chr8,7607595,7607815
chr8,7615254,7615441
chr8,7622903,7623123
chr8,7876222,7876512
chr8,7883946,7884115
chr8,8902103,8902641
chr8,9981432,9981946
chr8,10378115,10378695
chr8,11104984,11105522
chr8,11565772,11566022
chr8,11566245,11566522
chr8,11606156,11606852
chr8,11607362,11607993
chr8,11612369,11612824
chr8,11614165,11614858
chr8,11615473,11616243
chr8,11628699,11629348
chr8,11636950,11637638
chr8,11640487,11641110
chr8,11643244,11643914
chr8,11856664,11856780
chr8,12082891,12083035
chr8,12423924,12424098
chr8,12715504,12716103
chr8,13786921,13787328
chr8,14808310,14808676
chr8,15853422,15854038
chr8,16513137,16513629
chr8,17386185,17386637
chr8,17946335,17947394
chr8,18215361,18215835
chr8,19692510,19693065
chr8,20276398,20277125
chr8,21268063,21268555
chr8,22953829,22954540
chr8,23028872,23029253
chr8,23538504,23539378
chr8,23540091,23540438
chr8,23696077,23696609
chr8,25543975,25544542
chr8,26617608,26618145
chr8,27254935,27255512
chr8,27277129,27278500
chr8,27279609,27280092
chr8,27287357,27289254
chr8,27289542,27290102
chr8,27290682,27292184
chr8,27293030,27294158
chr8,27294411,27295638
chr8,27296305,27297173
chr8,27297524,27298202
chr8,27300133,27300771
chr8,27301502,27301992
chr8,27302978,27303702
chr8,27308033,27309385
chr8,27310358,27310905
chr8,27311419,27312407
chr8,27315679,27316207
chr8,27622963,27623554
chr8,27947612,27947769
chr8,28308374,28308895
chr8,29885083,29886657
chr8,29976692,29976849
chr8,30915750,30917055
chr8,30921546,30922788
chr8,30924289,30924973
chr8,30925680,30925975
chr8,30933439,30934020
chr8,30938189,30938982
chr8,30941010,30941522
chr8,30942461,30942984
chr8,30945024,30945821
chr8,30946160,30946723
chr8,30947791,30948772
chr8,30949090,30949632
chr8,30954090,30954605
chr8,30958114,30958769
chr8,30968842,30969578
chr8,30973616,30974293
chr8,30977467,30978190
chr8,30981791,30982789
chr8,30989628,30990247
chr8,30998677,30999511
chr8,31000028,31000361
chr8,31000911,31001320
chr8,31004349,31005217
chr8,31007632,31008299
chr8,31011933,31012495
chr8,31014604,31015315
chr8,31024340,31024970
chr8,31030277,31030863
chr8,31496795,31497083
chr8,31497283,31498438
chr8,31981983,31982553
chr8,32406061,32406478
chr8,32453108,32453739
chr8,32462835,32472288
chr8,32474119,32484011
chr8,32484582,32585858
chr8,32599278,32600580
chr8,32605941,32606447
chr8,32606840,32607364
chr8,32611580,32612253
chr8,32613666,32614333
chr8,32616560,32617232
chr8,32617533,32618129
chr8,32620494,32622132
chr8,32817946,32818151
chr8,33166185,33166374
chr8,33392716,33393273
chr8,33688026,33688160
chr8,34731585,34731892
chr8,34855820,34856382
chr8,35979490,35979648
chr8,35984672,35985070
chr8,36219906,36220058
chr8,36829246,36829423
chr8,36862304,36863032
chr8,36889128,36889301
chr8,36915102,36915319
chr8,36952452,36954067
chr8,37137304,37137716
chr8,37204504,37204725
chr8,37421063,37421225
chr8,37839857,37840093
chr8,37862780,37862908
chr8,37896139,37896243
chr8,37897574,37897703
chr8,37938012,37938241
chr8,38028910,38029016
chr8,38054245,38054390
chr8,38054938,38055167
chr8,38132884,38134274
chr8,38135510,38136225
chr8,38136733,38137509
chr8,38138722,38139394
chr8,38145688,38147331
chr8,38147700,38148462
chr8,38153020,38153774
chr8,38156670,38157423
chr8,38161818,38163258
chr8,38171787,38173864
chr8,38175125,38175904
chr8,38176100,38176739
chr8,38178194,38179013
chr8,38183889,38184697
