chr,x0,x1
chr20,4040463,4040904
chr20,4447067,4447874
chr20,18465758,18466201
chr20,31020846,31025404
chr20,33866683,33868933
chr20,33871709,33872601
chr20,39486750,39487481
chr20,48808271,48808558
chr20,57484133,57484937
chr20,61048363,61048674
chr20,62290388,62291284
chr20,62292311,62294619
chr20,62297012,62297779
chr20,62298534,62299276
chr20,62303612,62304360
chr20,62304988,62305842
chr20,62309199,62309972
chr20,62310875,62312348
chr20,62316584,62317593
chr20,62318597,62322629
chr20,62322779,62323536
chr20,62323882,62324896
chr20,62325332,62327640
chr20,62327798,62328764
