chr,x0,x1
chr9,214777,215210
chr9,220517,220825
chr9,271380,271984
chr9,276840,277076
chr9,286160,286881
chr9,289245,289821
chr9,304372,304966
chr9,311737,312381
chr9,316811,317354
chr9,325422,325950
chr9,327758,328462
chr9,332194,332719
chr9,333969,334675
chr9,336329,336990
chr9,338761,339383
chr9,339876,340524
chr9,365344,365884
chr9,367821,368519
chr9,369957,370535
chr9,371166,372581
chr9,375971,376545
chr9,376743,377396
chr9,379488,380230
chr9,382258,382904
chr9,386073,386635
chr9,390270,390774
chr9,396494,397186
chr9,398850,399530
chr9,404653,405310
chr9,406665,407339
chr9,414533,415244
chr9,417828,418459
chr9,420113,421313
chr9,421824,422343
chr9,426630,427215
chr9,428066,428793
chr9,429419,430113
chr9,431935,432613
chr9,433577,434281
chr9,434515,435219
chr9,438998,439618
chr9,441023,442301
chr9,443207,443729
chr9,446170,446849
chr9,449543,450161
chr9,451800,452324
chr9,463309,464484
chr9,856468,856932
chr9,2549328,2549859
chr9,2944234,2944923
chr9,4158987,4159590
chr9,5021741,5022487
chr9,5029513,5030198
chr9,5044129,5044826
chr9,5050407,5051127
chr9,5054312,5055134
chr9,5055437,5065333
chr9,5066398,5070328
chr9,5072209,5091136
chr9,5110958,5111209
chr9,5112310,5112958
chr9,5122697,5127097
chr9,5354453,5355039
chr9,5455817,5456475
chr9,5456785,5457680
chr9,5462599,5463338
chr9,5465213,5465923
chr9,5466531,5467013
chr9,5467588,5468150
chr9,5522292,5522854
chr9,5534490,5535298
chr9,5549103,5549866
chr9,5557262,5558025
chr9,5562951,5563414
chr9,5569686,5570225
chr9,5888865,5889127
chr9,6532012,6532663
chr9,7116421,7117087
chr9,7463386,7464034
chr9,7549872,7550066
chr9,8428567,8429174
chr9,9246340,9247012
chr9,9821590,9822050
chr9,10705691,10706338
chr9,11418802,11419390
chr9,12036464,12036617
chr9,13064456,13065180
chr9,13213886,13214080
chr9,13994869,13995192
chr9,14400921,14401660
chr9,15554604,15555347
chr9,15701908,15702174
chr9,16033396,16033712
chr9,16376980,16377679
chr9,17016200,17016832
chr9,18117151,18117761
chr9,18496587,18497172
chr9,19386362,19386877
chr9,20741912,20742546
chr9,21802504,21803049
chr9,21815174,21815767
chr9,21816486,21817024
chr9,21817743,21818394
chr9,21837622,21838303
chr9,21854394,21855088
chr9,21859051,21859661
chr9,21861720,21862276
chr9,21930716,21931457
chr9,21967955,21969002
chr9,21969473,21970025
chr9,21970677,21971371
chr9,21974229,21975001
chr9,21993995,21994555
chr9,22005822,22006403
chr9,22008577,22009160
chr9,22029163,22029858
chr9,22206925,22207544
chr9,22440614,22440859
chr9,22865839,22866421
chr9,24651944,24652584
chr9,25376356,25376933
chr9,26077376,26077673
chr9,26625805,26626344
chr9,26880100,26880370
chr9,28158619,28159079
chr9,28880651,28880813
chr9,29306740,29307247
chr9,30952224,30952808
chr9,31969613,31970179
chr9,33612703,33613366
chr9,33613642,33614209
chr9,33675203,33677206
chr9,33792961,33793493
chr9,33795450,33795709
chr9,33796366,33797362
chr9,33797655,33799394
chr9,33803634,33804216
chr9,35073828,35077669
chr9,35077924,35079815
chr9,35657534,35658257
chr9,36077426,36078187
chr9,36385228,36385422
chr9,36840317,36840803
chr9,36846620,36847137
chr9,36881810,36882288
chr9,36923098,36923754
chr9,36930575,36931158
chr9,36966273,36967010
chr9,36988997,36989633
chr9,37002411,37002954
chr9,37006245,37006799
chr9,37014758,37015453
chr9,37020342,37021039
chr9,37033693,37034177
chr9,37490711,37490962
chr9,38007514,38007946
chr9,42002769,42002933
chr9,42819040,42819227
chr9,44262134,44262288
chr9,44385615,44385783
chr9,46704107,46704269
chr9,46827527,46827693
chr9,66461581,66461787
chr9,66833403,66833547
chr9,66833725,66834002
chr9,66970960,66971566
chr9,67320406,67320978
chr9,69710818,69711382
chr9,70076653,70076842
chr9,70327396,70327583
chr9,71330855,71331422
chr9,71684357,71684836
chr9,72653207,72653386
chr9,73204155,73204738
chr9,73832070,73832658
chr9,74608039,74608564
chr9,75149767,75150342
chr9,77212959,77213576
chr9,78092522,78093073
chr9,78934559,78934820
chr9,79375075,79375637
chr9,79793189,79793657
chr9,80335932,80336725
chr9,80343147,80343811
chr9,80409110,80409819
chr9,80412147,80412847
chr9,80430247,80430951
chr9,80469425,80470018
chr9,80536791,80537537
chr9,80645167,80646480
chr9,81099766,81100285
chr9,82446039,82446652
