chr,x0,x1
chr9,1823411,1824130
chr9,2056574,2057048
chr9,2058271,2058545
chr9,2081809,2082044
chr9,2086673,2087142
chr9,2115659,2116216
chr9,5069515,5070416
chr9,5073326,5074154
chr9,5077957,5078798
chr9,6638939,6639606
chr9,6668696,6670395
chr9,8317652,8318144
chr9,8331526,8331794
chr9,8338692,8339245
chr9,8340166,8340654
chr9,8492803,8493002
chr9,20396711,20396847
chr9,21967837,21969126
chr9,21969357,21970102
chr9,21970493,21971494
chr9,21974155,21975218
chr9,21993835,21994584
chr9,22005660,22006572
chr9,22008353,22009378
chr9,33675078,33676969
chr9,37490483,37491150
chr9,39485424,39485745
chr9,40812915,40813302
chr9,41630461,41630750
chr9,66833765,66833987
chr9,66971155,66971386
chr9,67320544,67320646
chr9,69710959,69711190
chr9,76282127,76282358
chr9,77174600,77175367
chr9,80795284,80795827
chr9,84102980,84103724
chr9,86583922,86589901
chr9,86590022,86590797
chr9,86591581,86593509
chr9,90583955,90584384
chr9,94768116,94768700
chr9,98807602,98808004
chr9,99818060,99818459
chr9,101293172,101293358
chr9,106964457,106964618
chr9,112787229,112787911
chr9,115950344,115951047
chr9,116844074,116844240
chr9,124520984,124521108
chr9,126881006,126881868
chr9,127909934,127910621
chr9,128227908,128228118
chr9,128967655,128968474
chr9,130207170,130207305
chr9,134796243,134796474
chr9,135545960,135546158
chr9,136205578,136206208
chr9,138669771,138669950
chr9,139390124,139392330
chr9,139392993,139394027
chr9,139394720,139395605
chr9,139395883,139398204
chr9,139398765,139401608
chr9,141093948,141094135
