chr,x0,x1
chr17,955659,955767
chr17,1553841,1555347
chr17,1556526,1557562
chr17,1558424,1559113
chr17,1559389,1560375
chr17,1561215,1565786
chr17,1576054,1581287
chr17,1581538,1583336
chr17,1583714,1585897
chr17,1586545,1587276
chr17,1587651,1588053
chr17,3568235,3568972
chr17,4172547,4173330
chr17,4175532,4176068
chr17,5706225,5706962
chr17,5909166,5909954
chr17,5928043,5928718
chr17,5955428,5956075
chr17,6046590,6047253
chr17,6062596,6063380
chr17,6347726,6348445
chr17,6368595,6369256
chr17,6652866,6653484
chr17,7021121,7021781
chr17,7282725,7283508
chr17,7283623,7284472
chr17,7569254,7570630
chr17,7571075,7571794
chr17,7572563,7573337
chr17,7573539,7574396
chr17,7576242,7580209
chr17,7591569,7593328
chr17,7603695,7607056
chr17,7748473,7757173
chr17,7806241,7806438
chr17,7858553,7858744
chr17,7888560,7888733
chr17,7930395,7931118
chr17,7931759,7932516
chr17,7939011,7939611
chr17,8041955,8042729
chr17,8102345,8102834
chr17,8131124,8136665
chr17,8137481,8139923
chr17,8140308,8142302
chr17,8145974,8146816
chr17,8151002,8151636
chr17,8383351,8383664
chr17,8393551,8394079
chr17,8395982,8396375
chr17,8397012,8397180
chr17,8409532,8409818
chr17,8424143,8424321
chr17,8438673,8438912
chr17,8445345,8445709
chr17,8457207,8457401
chr17,10260940,10261220
chr17,10318429,10318849
chr17,10366676,10367093
chr17,10416971,10417345
chr17,10446833,10447287
chr17,10551679,10552110
chr17,11694393,11695050
chr17,11914263,11914637
chr17,19861004,19861860
chr17,20136798,20137263
chr17,20851296,20852075
chr17,21127807,21128006
chr17,21407626,21408295
chr17,22247080,22247217
chr17,22252114,22252322
chr17,22253034,22253377
chr17,22261494,22261694
chr17,26794549,26795723
chr17,27047489,27048125
chr17,28043261,28043949
chr17,29058674,29059574
chr17,29061550,29062462
chr17,29070019,29070715
chr17,29086254,29086849
chr17,29093221,29093940
chr17,29095516,29096380
chr17,29096575,29097295
chr17,29102945,29103793
chr17,29422105,29422822
chr17,29482644,29483507
chr17,29485645,29486525
chr17,29489822,29490721
chr17,29496564,29497401
chr17,29508037,29510058
chr17,29527087,29528858
chr17,29532881,29533735
chr17,29541127,29541921
chr17,29545711,29546478
chr17,29548500,29549260
chr17,29550128,29550966
chr17,29551633,29552695
chr17,29553096,29555064
chr17,29555652,29558302
chr17,29558802,29560585
chr17,29562229,29563352
chr17,29575671,29576509
chr17,29579558,29580346
chr17,29584314,29586550
chr17,29587048,29587932
chr17,29588269,29589267
chr17,29591781,29592768
chr17,29626111,29626907
chr17,29652501,29653587
chr17,29654161,29655181
chr17,29656954,29657825
chr17,29661323,29662348
chr17,29662977,29666158
chr17,29667096,29668035
chr17,29669670,29670466
chr17,29675825,29676676
chr17,29676850,29677700
chr17,29678865,29679765
chr17,29683095,29684748
chr17,29685154,29686380
chr17,29687084,29688056
chr17,29693866,29694639
chr17,29700536,29701489
chr17,29705591,29706280
chr17,30264086,30264973
chr17,30266912,30267842
chr17,30274310,30275035
chr17,30292870,30293550
chr17,30299866,30300593
chr17,30302127,30303048
chr17,30303157,30303974
chr17,30309651,30310494
chr17,30314979,30315845
chr17,30319974,30322078
chr17,30322248,30323109
chr17,30323489,30324166
chr17,30325355,30326325
chr17,37921915,37922417
chr17,37922519,37922765
chr17,38077095,38077233
chr17,38595621,38596348
chr17,39795996,39796096
chr17,40359224,40360109
chr17,40361801,40362662
chr17,40459535,40459828
chr17,40474002,40475491
chr17,40833724,40833894
chr17,40854091,40857588
chr17,40857692,40858571
chr17,40859649,40860402
chr17,40860524,40861260
chr17,40861420,40862316
chr17,40863830,40865680
chr17,40869601,40871598
chr17,40871868,40872800
chr17,40874457,40875318
chr17,40875873,40876810
chr17,40879251,40880103
chr17,40880433,40881322
chr17,41197243,41198176
chr17,41199287,41200120
chr17,41200758,41201555
chr17,41201773,41202481
chr17,41202772,41203439
chr17,41208712,41209503
chr17,41215032,41216269
chr17,41219318,41220002
chr17,41222531,41223642
chr17,41225989,41226983
chr17,41228085,41228966
chr17,41230998,41231922
chr17,41234024,41234975
chr17,41242602,41247143
chr17,41247531,41248306
chr17,41248936,41249603
chr17,41251436,41252285
chr17,41255785,41257293
chr17,41258107,41258888
chr17,41267448,41268125
chr17,41275637,41276477
chr17,41276774,41277658
chr17,41321379,41321960
chr17,43131112,43131881
chr17,44798634,44799869
chr17,46637406,46637599
chr17,49715751,49716582
chr17,54445151,54445853
chr17,55227261,55227398
chr17,56408234,56408981
chr17,58677295,58678639
chr17,58700499,58701374
chr17,58710884,58711707
chr17,58724895,58725717
chr17,58733607,58734667
chr17,58739993,58741344
chr17,59146987,59147708
chr17,59760440,59761911
chr17,59762822,59763864
chr17,59770420,59771188
chr17,59792927,59793682
chr17,59816149,59817117
chr17,59819948,59820892
chr17,59821383,59822247
chr17,59853401,59854362
chr17,59857266,59858696
chr17,59861296,59862119
chr17,59870611,59871404
chr17,59876047,59876935
chr17,59878195,59879161
chr17,59885443,59886462
chr17,59924094,59924897
chr17,59926090,59926961
chr17,59933932,59934953
chr17,59936722,59937599
chr17,59938441,59939218
chr17,61908151,61908991
chr17,63640209,63640891
chr17,67043752,67044145
chr17,73264290,73264556
chr17,73839616,73839828
chr17,73980609,73981320
chr17,73981889,73982774
chr17,73987188,73988055
chr17,73995838,73996793
chr17,74717300,74717549
chr17,74731946,74733492
chr17,77789727,77790566
chr17,79573754,79574456
chr17,79588835,79589622
chr17,81187453,81188218
