chr,x0,x1
chr14,19026304,19026449
chr14,19095926,19096237
chr14,19485758,19486235
chr14,19487109,19489557
chr14,19490460,19492176
chr14,19492860,19493405
chr14,19494759,19494943
chr14,19495117,19495572
chr14,19717532,19717743
chr14,20077903,20078333
chr14,20078496,20078708
chr14,20080049,20080584
chr14,20081297,20083002
chr14,20083905,20085654
chr14,20085832,20086555
chr14,20087467,20087953
chr14,21630492,21632065
chr14,22250638,22251161
chr14,22627816,22628428
chr14,23586793,23586940
chr14,23764321,23764855
chr14,24096127,24096603
chr14,24239884,24240377
chr14,24451506,24451666
chr14,24494313,24494452
chr14,24806563,24807073
chr14,25249519,25250097
chr14,25769636,25770201
chr14,25850481,25851149
chr14,26479095,26479635
chr14,27620929,27621458
chr14,30581880,30582053
chr14,30631515,30632283
chr14,32312709,32313346
chr14,32438196,32438741
chr14,32903373,32903938
chr14,34477121,34477924
chr14,34860819,34860957
chr14,34922158,34922270
chr14,35294250,35294523
chr14,35870877,35874106
chr14,36349996,36351145
chr14,36457128,36457328
chr14,36851640,36852367
chr14,36986374,36987449
chr14,36988103,36989523
chr14,38060393,38062145
chr14,38063052,38064399
chr14,38556118,38556629
chr14,39335888,39336430
chr14,42094907,42095535
chr14,43634246,43634489
chr14,44127416,44128069
chr14,45156931,45157339
chr14,45605002,45606698
chr14,45609625,45610138
chr14,45617820,45618435
chr14,45620386,45620948
chr14,45622847,45623453
chr14,45623667,45624834
chr14,45628113,45628717
chr14,45633353,45633981
chr14,45635940,45636611
chr14,45639618,45640232
chr14,45642024,45642704
chr14,45644089,45646390
chr14,45650462,45651145
chr14,45652768,45653309
chr14,45654240,45654735
chr14,45656834,45657261
chr14,45657788,45658801
chr14,45664405,45665955
chr14,45667630,45668360
chr14,45668816,45669474
chr14,46846128,46846316
chr14,46853851,46853997
chr14,47978961,47979534
chr14,49904565,49905182
chr14,50729059,50729595
chr14,51481640,51482181
chr14,51598568,51598681
chr14,52610194,52610828
chr14,53472245,53472789
chr14,54012039,54012488
chr14,55880633,55880860
chr14,56031336,56031902
chr14,56451068,56451776
chr14,56865372,56866021
chr14,57469117,57469682
chr14,58616924,58617494
chr14,59832857,59833509
chr14,62837745,62838285
chr14,64683602,64684209
chr14,65472736,65473231
chr14,65542975,65543532
chr14,65543828,65544986
chr14,65550641,65551253
chr14,65560130,65560808
chr14,65568766,65569211
chr14,65734250,65734500
chr14,65934864,65935164
chr14,66232572,66233140
chr14,67168999,67169209
chr14,67445734,67445839
chr14,68773037,68773619
chr14,68934817,68935359
chr14,69087872,69088555
chr14,71186331,71186946
chr14,72520832,72521366
chr14,72773220,72773429
chr14,72852496,72853114
chr14,74909955,74910587
chr14,75479686,75480038
chr14,75483471,75484146
chr14,75485266,75485934
chr14,75489247,75489967
chr14,75496969,75497661
chr14,75498500,75499157
chr14,75499855,75500460
chr14,75503154,75503731
chr14,75504787,75505374
chr14,75506460,75506923
chr14,75508135,75509403
chr14,75512837,75516597
chr14,75822912,75823476
chr14,76410565,76410847
chr14,76674344,76674825
chr14,78443877,78444441
chr14,78814900,78815425
chr14,80791798,80792434
chr14,81421821,81422431
chr14,81528254,81528764
chr14,81534370,81534907
chr14,81554044,81554601
chr14,81557229,81557732
chr14,81558634,81559226
chr14,81562718,81563304
chr14,81574454,81575319
chr14,81605742,81606492
chr14,81609083,81610888
chr14,82782837,82783318
chr14,84765609,84766125
chr14,85986857,85987454
chr14,86236060,86236633
chr14,86848194,86848724
chr14,87807381,87807898
chr14,89105265,89105806
chr14,89855748,89856314
chr14,90833312,90833660
chr14,90939951,90940093
chr14,91439144,91439609
chr14,92134366,92134492
chr14,92388732,92389361
chr14,93038973,93039268
chr14,93287030,93287343
chr14,93512235,93512823
chr14,94432774,94433363
chr14,94832661,94833089
chr14,94844506,94845202
chr14,94845498,94846195
chr14,94846957,94847717
chr14,94848684,94849801
chr14,94948561,94948800
chr14,95445918,95446339
chr14,95556581,95557971
chr14,95560026,95560729
chr14,95561849,95563348
chr14,95565912,95566560
chr14,95569470,95570688
chr14,95571076,95572791
chr14,95573715,95575097
chr14,95577369,95578076
chr14,95578289,95578855
chr14,95579186,95579783
chr14,95581694,95582380
chr14,95582611,95583246
chr14,95583703,95584351
chr14,95590339,95591219
chr14,95592750,95593326
chr14,95595535,95596765
chr14,95597592,95598234
chr14,95598549,95600059
chr14,96102819,96103378
chr14,96579114,96579237
chr14,96589106,96589602
chr14,97238950,97239430
chr14,98745229,98745850
chr14,99002923,99003520
chr14,99640237,99642688
chr14,99697542,99698007
chr14,99723561,99724432
chr14,99737277,99737786
chr14,101669388,101669923
chr14,102310017,102310242
chr14,103336316,103336995
chr14,103338009,103338510
chr14,103341715,103343117
chr14,103352259,103352834
chr14,103355573,103356249
chr14,103357375,103358016
chr14,103361179,103361744
chr14,103363437,103363984
chr14,103369330,103370001
chr14,103371346,103372368
chr14,104165028,104166118
chr14,104169250,104169884
chr14,104172451,104172972
chr14,104173253,104173618
chr14,104174552,104175269
chr14,104177116,104177698
chr14,104228299,104228778
chr14,105235693,105236151
chr14,105236410,105237436
chr14,105238438,105240512
chr14,105241096,105242377
chr14,105242731,105243318
chr14,105246135,105246828
chr14,105258688,105259232
chr14,105886259,105886457
chr14,105904756,105905325
chr14,105911517,105912210
chr14,105915540,105915914
chr14,105916176,105916971
chr14,105920270,105920859
chr14,105924399,105924964
chr14,105926442,105927528
chr14,105929282,105931570
chr14,105932494,105933242
chr14,105934325,105935017
chr14,105935224,105936727
