chr,x0,x1
chr10,908300,908522
chr10,2406311,2406879
chr10,8105844,8106234
chr10,8111285,8111767
chr10,8317118,8317354
chr10,9086381,9086579
chr10,17270096,17270292
chr10,17756608,17756868
chr10,21402192,21402503
chr10,23463713,23463843
chr10,27320387,27320592
chr10,29188009,29188624
chr10,38369242,38369894
chr10,39005960,39006801
chr10,39010636,39011696
chr10,39011929,39012646
chr10,42383251,42383671
chr10,42384363,42386142
chr10,42386891,42388608
chr10,42389108,42389658
chr10,42390260,42390486
chr10,42390610,42390826
chr10,42391396,42391974
chr10,42392183,42393198
chr10,42393525,42393964
chr10,42394147,42394669
chr10,42394836,42395028
chr10,42395770,42397038
chr10,42399209,42399393
chr10,42400153,42400845
chr10,42408201,42408400
chr10,42527817,42528155
chr10,42529127,42529634
chr10,42533781,42533931
chr10,42534636,42534797
chr10,42596708,42598283
chr10,42599062,42600460
chr10,43062023,43062727
chr10,44126266,44126542
chr10,46970602,46970736
chr10,51532039,51532783
chr10,60012002,60012540
chr10,60277088,60277913
chr10,65645181,65645363
chr10,69553301,69553850
chr10,70412194,70412477
chr10,70442468,70442884
chr10,73804427,73804692
chr10,74677085,74677799
chr10,75280944,75281190
chr10,80182911,80183051
chr10,82476203,82477078
chr10,83780885,83781157
chr10,89623911,89624639
chr10,89653439,89654218
chr10,89684925,89685660
chr10,89690425,89691194
chr10,89692450,89693295
chr10,89705052,89706056
chr10,89711522,89712366
chr10,89717251,89718136
chr10,89720368,89721180
chr10,89724747,89725595
chr10,90768409,90769023
chr10,93975789,93976850
chr10,94356410,94357240
chr10,97759630,97760187
chr10,97948893,97949427
chr10,98483567,98483721
chr10,103845233,103845724
chr10,104332469,104333209
chr10,105330939,105331040
chr10,105642081,105642944
chr10,105648394,105649232
chr10,105651478,105652303
chr10,105656889,105657884
chr10,105658254,105659145
chr10,105659406,105660343
chr10,105664502,105665259
chr10,105669944,105670658
chr10,105675572,105678149
chr10,108309614,108310321
chr10,112327130,112328112
chr10,112328335,112329110
chr10,112333092,112333890
chr10,112334755,112335502
chr10,112336765,112338815
chr10,112340247,112341109
chr10,112341241,112344440
chr10,112349055,112351253
chr10,112352453,112353374
chr10,112355798,112356664
chr10,112357496,112358390
chr10,112359072,112363376
chr10,112363670,112364433
chr10,115046130,115046328
chr10,121051159,121051357
chr10,122114187,122114982
chr10,126198256,126198479
chr10,129200547,129201353
chr10,129702764,129702941
chr10,129790273,129790526
chr10,132697894,132698825
chr10,135515121,135516292
