chr,x0,x1
chr7,1000477,1000934
chr7,1530009,1530753
chr7,2946050,2946698
chr7,2949432,2950088
chr7,2951549,2952194
chr7,2952715,2953315
chr7,2954635,2955281
chr7,2956707,2957228
chr7,2957964,2958378
chr7,2958729,2959450
chr7,2962014,2963188
chr7,2963655,2964188
chr7,2966103,2966715
chr7,2967997,2968560
chr7,2969385,2969914
chr7,2971946,2972415
chr7,2973822,2974486
chr7,2976444,2977133
chr7,2977315,2977939
chr7,2978093,2978677
chr7,2979085,2979843
chr7,2983583,2984385
chr7,2985233,2985838
chr7,2986958,2987657
chr7,2997886,2998398
chr7,3219937,3220665
chr7,3495731,3496323
chr7,4605704,4606018
chr7,6012734,6013452
chr7,6016936,6017643
chr7,6018066,6018555
chr7,6022182,6022834
chr7,6026173,6027503
chr7,6029188,6029751
chr7,6031410,6031901
chr7,6034948,6035501
chr7,6036789,6037223
chr7,6038477,6039170
chr7,6041840,6042551
chr7,6043066,6043901
chr7,6045248,6045910
chr7,6048398,6048886
chr7,6086513,6086795
chr7,6426616,6427155
chr7,6431296,6431941
chr7,6438052,6438608
chr7,6439514,6440091
chr7,6441221,6442326
chr7,6774770,6775230
chr7,6776475,6777725
chr7,6781091,6781735
chr7,6785570,6785909
chr7,6786436,6787117
chr7,6790610,6791315
chr7,8425015,8425605
chr7,9015297,9015943
chr7,10567503,10567721
chr7,10875610,10876123
chr7,11297656,11298098
chr7,11751861,11752439
chr7,13009942,13010487
chr7,13935239,13935941
chr7,13940097,13940711
chr7,13945800,13946492
chr7,13947220,13947668
chr7,13949008,13949552
chr7,13950571,13951191
chr7,13970851,13971605
chr7,13975035,13975761
chr7,13978440,13979124
chr7,14016882,14017254
chr7,14025500,14026540
chr7,14027468,14028920
chr7,14591099,14591584
chr7,15047043,15047503
chr7,15187962,15188120
chr7,16060718,16061398
chr7,16692772,16693464
chr7,17171432,17172075
chr7,17527759,17528290
chr7,17954975,17955534
chr7,18233129,18233768
chr7,18988863,18989162
chr7,19004770,19005341
chr7,20042256,20042631
chr7,21091698,21092187
chr7,21491028,21491449
chr7,22151707,22152329
chr7,23894821,23895005
chr7,24421721,24422363
chr7,25435307,25435986
chr7,26252491,26252932
chr7,26616782,26617434
chr7,27872127,27872857
chr7,27879998,27880776
chr7,27885812,27886457
chr7,27934669,27935260
chr7,27952811,27953291
chr7,27954083,27954721
chr7,28031280,28032081
chr7,28059848,28060636
chr7,28110983,28111548
chr7,28219923,28220343
chr7,28478342,28478934
chr7,29276361,29277073
chr7,30757742,30757961
chr7,30759011,30759177
chr7,31473834,31474474
chr7,31813073,31813676
chr7,32243033,32243711
chr7,33222524,33222730
chr7,34036928,34037029
chr7,34230061,34230670
chr7,34407298,34407494
chr7,35406770,35407479
chr7,36268979,36269574
chr7,36858472,36859211
chr7,37377943,37378529
chr7,38853657,38854134
chr7,39480603,39480805
chr7,39661960,39662606
chr7,39835406,39835564
chr7,39836141,39836483
chr7,39836699,39837613
chr7,40150075,40150437
chr7,40826537,40827023
chr7,41067486,41068052
chr7,41974453,41974989
chr7,42690310,42690895
chr7,43371561,43372117
chr7,43774568,43774762
chr7,45547177,45547294
chr7,45629549,45630116
chr7,45856142,45856261
chr7,45856794,45857021
chr7,45857362,45858437
chr7,46859796,46859906
chr7,47092294,47092716
chr7,47093036,47093356
chr7,47249972,47250546
chr7,47743934,47744093
chr7,48743604,48744259
chr7,49654467,49654644
chr7,49761108,49761622
chr7,50358396,50358954
