chr,x0,x1
chr2,114508,115319
chr2,692010,692265
chr2,765859,765998
chr2,3623059,3624528
chr2,3625003,3625709
chr2,3627376,3628810
chr2,4117996,4118100
chr2,4561547,4562113
chr2,7532339,7532488
chr2,7875011,7875209
chr2,8178300,8179159
chr2,9123065,9123429
chr2,10444368,10444702
chr2,10931929,10932507
chr2,15678094,15678867
chr2,17101605,17102021
chr2,25063668,25064658
chr2,25456765,25457649
chr2,25458171,25459031
chr2,25459428,25460220
chr2,25461475,25464955
chr2,25466402,25471400
chr2,25472163,25472993
chr2,25474566,25475266
chr2,25497384,25498801
chr2,25504018,25505848
chr2,25522616,25523493
chr2,25536407,25537191
chr2,25964507,25967657
chr2,25972185,25973626
chr2,25976045,25976881
chr2,25978480,25979254
chr2,25982014,25982901
chr2,25990009,25990958
chr2,25991247,25992200
chr2,25993921,25994773
chr2,26021869,26022769
chr2,26028766,26029582
chr2,26058042,26058770
chr2,26067926,26068739
chr2,26100644,26101601
chr2,32603161,32603321
chr2,33141271,33141675
chr2,38000921,38001172
chr2,39081959,39082696
chr2,41963561,41963840
chr2,45578048,45578261
chr2,46485596,46485712
chr2,54176517,54176807
chr2,54475436,54476160
chr2,54756332,54756944
chr2,58386526,58387693
chr2,58388287,58389132
chr2,58389631,58391015
chr2,58392520,58393368
chr2,58425400,58426136
chr2,58430923,58431750
chr2,58448746,58449506
chr2,58453495,58454265
chr2,58456591,58457362
chr2,58458837,58459605
chr2,58468094,58468829
chr2,61705620,61706452
chr2,61707970,61708724
chr2,61709196,61710543
chr2,61710726,61711583
chr2,61712621,61713435
chr2,61714921,61716215
chr2,61717450,61718267
chr2,61718828,61720547
chr2,61720703,61721578
chr2,61722270,61723094
chr2,61723661,61724517
chr2,61725445,61726407
chr2,61726539,61727340
chr2,61728859,61729788
chr2,61749403,61750192
chr2,61753173,61753963
chr2,61760572,61761367
chr2,62759703,62760474
chr2,64574249,64575144
chr2,65187090,65187928
chr2,65693139,65693289
chr2,67047079,67049861
chr2,67240689,67241537
chr2,71633034,71633716
chr2,73176998,73177208
chr2,74316868,74317297
chr2,74320594,74320841
chr2,74731877,74735097
chr2,79422577,79423366
chr2,86337568,86338259
chr2,92145040,92145902
chr2,92149772,92150835
chr2,92151178,92152040
chr2,92281256,92281429
chr2,92290680,92291193
chr2,92291350,92291658
chr2,92296723,92296965
chr2,92297435,92297607
chr2,92297913,92298166
chr2,92306691,92307554
chr2,92307703,92308133
chr2,92308435,92308610
chr2,92309455,92309760
chr2,92309944,92310227
chr2,92310508,92310854
chr2,92312696,92313455
chr2,92313737,92314075
chr2,92315295,92315516
chr2,92316153,92316360
chr2,92316612,92316798
chr2,92318000,92318126
chr2,92318228,92318352
chr2,92318742,92319532
chr2,92319800,92320764
chr2,92320957,92321137
chr2,92321752,92321903
chr2,92322442,92322917
chr2,92324061,92324676
chr2,92324826,92325635
chr2,99718169,99719565
chr2,100441048,100441482
chr2,109815796,109816301
chr2,110065806,110065929
chr2,112748295,112748831
chr2,112752714,112753456
chr2,114369165,114370179
chr2,118281436,118282188
chr2,121470005,121470157
chr2,126580402,126581168
chr2,127773740,127774108
chr2,128974993,128975471
chr2,129364354,129364633
chr2,131945729,131946427
chr2,131947093,131949742
chr2,131950490,131952252
chr2,131952977,131953730
chr2,131954634,131955852
chr2,136844464,136844844
chr2,136956361,136958373
chr2,152651409,152651772
chr2,154481621,154481881
chr2,154860279,154860416
chr2,161078019,161078193
chr2,167044492,167044650
chr2,172443499,172443844
chr2,175665140,175665652
chr2,179378998,179379150
chr2,190781623,190782559
chr2,198244220,198244720
chr2,198265115,198268851
chr2,200663679,200663916
chr2,204637109,204637675
chr2,207040598,207041407
chr2,209101429,209102203
chr2,209103345,209105083
chr2,209106271,209107202
chr2,209107803,209108678
chr2,209109632,209110469
chr2,209112641,209113746
chr2,209115818,209116620
chr2,213871953,213872337
chr2,219692217,219692324
chr2,219706121,219706853
chr2,220437017,220437122
chr2,222909241,222909868
chr2,223845608,223846326
chr2,224862518,224862683
chr2,228859723,228859876
chr2,232326058,232326744
chr2,232424440,232425012
chr2,232450431,232451039
chr2,234437586,234437725
chr2,237255019,237255166
chr2,239563073,239564071
chr2,242640755,242641036
chr2,242945011,242945381
chr2,243160070,243161284
