chr,x0,x1
chr17,1248468,1248804
chr17,1251244,1251313
chr17,1257389,1257559
chr17,5030876,5030945
chr17,5031544,5031749
chr17,5032294,5032439
chr17,5033074,5033395
chr17,5033540,5033743
chr17,5033801,5033971
chr17,30918046,30918168
chr17,33478103,33478346
chr17,34136497,34136590
chr17,34144709,34144769
chr17,34147016,34147089
chr17,34147157,34147265
chr17,34147300,34147648
chr17,34149467,34149955
chr17,34150945,34151431
chr17,34160899,34160957
chr17,34161558,34161612
chr17,34163125,34163255
chr17,34165416,34165509
chr17,41607281,41607686
chr17,41610032,41610131
chr17,41610273,41610463
chr17,41610545,41610884
chr17,41611217,41611483
chr17,41613784,41613972
chr17,41620329,41620445
chr17,41621518,41621633
chr17,41622333,41622601
chr17,41622632,41622749
chr17,41622916,41623124
chr17,41623541,41623638
chr17,64299018,64299153
chr17,64302202,64302255
chr17,64492307,64492412
chr17,64637337,64637597
chr17,64641352,64641639
chr17,64683048,64683280
chr17,64684434,64684567
chr17,64685058,64685175
chr17,64728652,64728858
chr17,77785628,77785780
chr17,80461783,80461977
