chr,x0,x1
chr14,19485572,19486434
chr14,19486933,19489669
chr14,19490356,19492292
chr14,19492799,19493578
chr14,19494455,19495737
chr14,20068490,20068664
chr14,20077718,20078969
chr14,20079877,20080648
chr14,20081146,20083106
chr14,20083691,20086803
chr14,20087341,20088131
chr14,22962696,22962817
chr14,23485613,23486021
chr14,23586622,23587126
chr14,23866150,23866313
chr14,23869381,23869698
chr14,23873265,23873811
chr14,23895181,23895322
chr14,23897621,23897948
chr14,23900501,23901084
chr14,23992578,23993076
chr14,24001887,24002150
chr14,24002745,24003267
chr14,24708579,24711964
chr14,24806444,24807204
chr14,24975957,24976149
chr14,25850351,25851208
chr14,29595310,29595456
chr14,31581204,31581443
chr14,32438061,32438863
chr14,34954982,34955512
chr14,35163303,35163579
chr14,39900147,39900311
chr14,42442387,42442595
chr14,55880461,55881017
chr14,58751933,58752199
chr14,65548065,65548181
chr14,65734088,65734656
chr14,65934683,65935320
chr14,67086278,67087137
chr14,67128374,67129269
chr14,68181158,68181517
chr14,68772954,68773729
chr14,74428074,74428842
chr14,75117548,75117880
chr14,75230079,75231374
chr14,75244851,75245610
chr14,75246810,75247631
chr14,75247733,75249332
chr14,75263998,75266718
chr14,75268934,75269724
chr14,75275710,75277425
chr14,75277958,75278811
chr14,75278978,75279863
chr14,75282567,75284343
chr14,75284699,75285365
chr14,75287428,75288281
chr14,75290602,75291348
chr14,75295520,75296442
chr14,75301595,75302507
chr14,75321575,75322412
chr14,82383358,82384039
chr14,83578635,83578903
chr14,90833041,90833763
chr14,91802583,91802683
chr14,92927889,92927997
chr14,96102675,96103474
chr14,96923037,96923449
chr14,97463499,97463699
chr14,97631662,97631762
chr14,97902967,97903092
chr14,98845072,98845948
chr14,102309570,102309949
chr14,103128602,103129239
chr14,103614722,103615257
chr14,104817343,104817453
chr14,105823966,105824130
